,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
4566,-0.778518,-0.777550,0.780298,-0.868266,0.092788,-0.827217,-0.778091,-0.973126,-0.914548,-0.709635,0.317140
4567,-0.788620,-1.396325,0.710833,-0.838078,-0.263670,-0.520409,-0.841962,-1.036757,0.213257,-0.874045,0.450356
4568,-0.769777,-1.098274,0.388506,-0.911549,-0.549259,-0.731930,-0.877718,-0.983956,-0.952601,-0.933642,0.517747
4569,-0.804059,-1.248716,0.578961,-0.913280,-0.515997,-0.915213,-0.993777,-0.981624,-1.112303,-1.055285,0.567624
4570,-0.893926,-0.799057,0.689927,-0.801841,-0.108315,-0.630891,-0.835174,-0.892513,-0.708830,-0.776765,0.401660
4571,-0.969044,-1.374359,0.750267,-0.942568,-0.254093,-0.799981,-0.976747,-0.972124,-0.973595,-0.816147,0.470877
4572,-0.824533,-1.135111,0.787898,-0.937776,-0.510989,-0.741082,-0.917616,-0.959450,-0.911513,-0.997731,0.372277
4573,-0.832156,-0.458414,-0.761092,-0.819571,0.380212,-0.763292,-0.760301,-0.971127,-0.812835,-0.861083,0.071208
4574,-0.353305,-1.074286,0.744338,-0.795069,0.048412,-0.554800,-0.808375,-0.871346,-0.913646,-0.820507,0.602037
4575,-0.966475,-1.461938,1.112587,-1.051453,-0.414985,-0.835565,-1.121329,-1.024671,-0.964147,-0.946662,0.633947
4576,-0.815826,-0.546369,0.568096,-0.611427,0.051420,-0.460954,-0.778178,-0.895765,-0.404236,-0.436574,0.483050
4577,-0.721557,-0.272728,0.506809,-0.911777,-0.156883,-0.462390,-0.816885,-0.922418,-0.326917,-0.752218,-0.003316
4578,-0.536964,-0.069424,0.169515,-0.790199,-0.179895,-0.579887,-0.710162,-0.899614,-0.443858,-0.670381,0.349292
4579,-0.866416,-0.833194,0.484736,-0.724013,0.397253,-0.706548,-0.780166,-0.864076,-0.650682,-0.665960,0.487255
4580,-0.765675,-1.024187,1.062052,-0.855982,-0.058965,-0.558432,-0.855423,-1.029211,-0.824542,-0.897340,0.365356
4581,-0.849197,-0.756055,0.475004,-0.847414,-0.260433,-0.734635,-0.874255,-0.891135,-0.688903,-0.950272,0.188586
4582,-0.938915,-1.509150,0.943394,-0.801873,-0.404402,-0.631794,-0.867397,-1.032137,-0.997376,-1.016018,0.350234
4583,-0.842232,-0.833039,0.798300,-0.825667,-0.352189,-0.554846,-0.917100,-0.972766,-0.678954,-0.834163,0.089028
4584,-0.893104,0.238812,0.544364,-0.663756,-0.025502,-0.459855,-0.760500,-0.912156,-0.366969,-0.580531,0.352991
4585,-0.839537,-0.019673,0.150049,-0.762480,0.048812,-0.557839,-0.717119,-0.888993,-0.230162,-0.642396,0.358169
4586,-0.935948,-1.264473,0.856745,-1.073532,-0.546950,-0.870891,-1.092992,-0.988746,-1.029382,-0.926773,0.254795
4587,-0.828858,-1.231341,0.865267,-0.956920,0.172734,-0.701282,-0.866944,-1.025665,-0.970037,-0.841563,0.423521
4588,-0.885475,-0.677427,0.702230,-0.869568,-0.298236,-0.724562,-0.866546,-0.923798,-0.692898,-0.787179,0.327174
4589,-0.942071,-1.615686,0.823768,-0.934870,-0.498716,-0.669465,-0.902190,-1.126498,-0.384546,-0.940377,0.268546
4590,-0.851232,-0.468275,0.604588,-0.712193,0.057256,-0.677847,-0.762179,-0.870577,-0.332970,-0.777090,0.326838
4591,-0.839158,0.478421,0.017773,-0.690578,0.067820,-0.592352,-0.709829,-0.843300,-0.374588,-0.640404,0.416159
4592,-0.843877,-0.878758,0.269453,-0.875254,0.007082,-0.735419,-0.799135,-0.978256,-0.732582,-0.875242,-0.460961
4593,-0.848381,-0.381889,0.118970,-0.751191,0.232352,-0.581312,-0.713620,-0.912559,-0.381456,-0.621157,0.272255
4594,-0.731306,-0.504002,0.648863,-0.798774,0.140355,-0.555978,-0.770979,-0.873353,-0.643742,-0.774364,0.595337
4595,-0.806932,-1.226284,0.620876,-1.037987,-0.489236,-0.867703,-0.956054,-0.942154,-1.059804,-0.740049,0.267295
4596,-0.827700,-0.901350,0.350552,-0.701876,-0.145167,-0.367373,-0.661091,-0.881705,-0.326890,-0.781317,0.326704
4597,-0.796306,0.134683,0.150813,-0.602522,-0.008669,-0.384543,-0.769970,-0.813808,-0.356144,-0.594022,0.482228
4598,-0.964900,-1.249574,0.959284,-0.886628,-0.186871,-0.712596,-0.967103,-0.859916,-1.011390,-1.079752,0.408733
4599,-0.936705,-0.696489,0.792725,-0.665369,0.083169,-0.571615,-0.717457,-0.905174,-0.873241,-0.894931,0.156965
4600,-0.984944,-1.577990,0.859018,-1.082823,-0.327292,-0.814664,-1.065979,-1.081667,-0.859131,-1.003131,0.469589
4601,-0.794713,-0.481304,0.622095,-0.617805,0.013574,-0.553953,-0.808223,-0.935053,-0.251532,-0.668888,0.350000
4602,-0.919617,-0.682911,0.639306,-1.008241,-0.076349,-0.637811,-0.910978,-0.970069,-0.478873,-0.702992,0.570844
4603,-0.824720,-1.382901,0.967929,-0.757753,-0.150182,-0.462714,-0.913310,-0.980937,-0.365303,-0.668674,0.517670
4604,-0.809081,0.298957,-0.134001,-0.738632,-0.316704,-0.735009,-0.698706,-0.900537,-0.431227,-0.688465,-0.160877
4605,-0.755120,-0.787323,0.726291,-0.838443,0.168825,-0.754285,-0.831927,-0.881226,-0.897406,-0.890703,0.439459
4606,-0.885465,-0.140332,0.211027,-0.715281,0.011365,-0.665488,-0.774213,-0.863528,-0.522434,-0.781410,0.522087
4607,-0.929092,-1.250269,0.898176,-0.856690,-0.566793,-0.746642,-0.913528,-0.943709,-0.731142,-0.625822,0.548919
4608,-0.860174,-1.037297,0.763577,-0.832272,-0.229867,-0.578041,-0.951660,-1.003811,-0.840390,-0.799050,0.256530
4609,-0.812764,0.043273,-0.207942,-0.723325,0.058592,-0.535690,-0.729866,-0.887978,-0.332212,-0.647292,0.278218
4610,-0.942211,-0.485574,0.189461,-0.783187,-0.068633,-0.583454,-0.673923,-0.907142,-0.481764,-0.729660,0.337177
4611,-0.830331,-0.541151,0.576761,-0.708208,-0.233194,-0.498459,-0.801041,-0.919946,-0.619639,-0.869240,0.215840
4612,-0.842407,0.016362,0.034824,-0.731375,0.036445,-0.651853,-0.705542,-0.923642,-0.315482,-0.641862,0.157256
4613,-0.857929,-0.572993,-0.040331,-0.625020,-0.111732,-0.586438,-0.734834,-0.979332,-0.419635,-0.777096,0.609626
4614,-0.863032,-0.742260,0.925280,-0.833654,0.053618,-0.636844,-0.777206,-0.966866,-0.496222,-0.676556,0.600819
4615,-0.780448,-1.003466,0.592119,-0.727542,0.144985,-0.756751,-0.800257,-0.986459,-0.594805,-0.737899,0.698260
4616,-0.782362,-0.699149,0.288473,-0.653967,0.123049,-0.623335,-0.776418,-0.913375,-0.325727,-0.646743,0.458609
4617,-0.883941,-1.202536,0.775004,-0.869851,0.170991,-0.962587,-0.996277,-1.016251,-1.078223,-1.108787,0.541043
4618,-0.816298,0.746231,0.221286,-0.730371,0.116638,-0.662785,-0.714228,-0.890833,-0.422391,-0.656750,0.300876
4619,-0.745667,-1.015533,0.822960,-0.846719,0.140635,-0.857704,-0.932686,-1.044986,-0.965647,-0.993726,0.287338
4620,-0.858453,-0.109658,0.312690,-0.632811,0.147793,-0.621447,-0.699560,-0.917958,-0.384336,-0.678326,0.425981
4621,-0.855778,0.463386,0.161277,-0.595583,0.172460,-0.514412,-0.739974,-0.865179,-0.417910,-0.621821,0.492613
4622,-0.787786,0.235663,-0.166984,-0.699650,0.134099,-0.644914,-0.702663,-0.885456,-0.312546,-0.628478,0.207533
4623,-0.929467,-0.361782,0.145318,-0.726226,0.001805,-0.667199,-0.791518,-0.928906,-0.575363,-0.767628,0.152149
4624,-0.812296,-1.193669,0.714943,-1.058956,-0.384419,-0.956828,-1.037207,-0.919347,-1.068769,-0.985784,0.304771
4625,-0.897199,-0.566001,0.804565,-0.765568,0.137859,-0.433519,-0.802684,-0.929583,-0.309441,-0.745114,0.247043
4626,-0.803622,-0.146241,0.246686,-0.688448,0.256877,-0.662957,-0.722566,-0.859297,-0.462098,-0.681547,0.529157
4627,-0.852107,-0.156916,-0.395128,-0.836055,-0.244333,0.222229,-0.835380,-0.929348,-0.354116,-0.773863,0.775205
4628,-0.872120,-0.794460,0.483094,-0.704505,0.171807,-0.621852,-0.637069,-0.937266,-0.458268,-0.768645,0.442502
4629,-0.953547,-1.556629,0.801806,-0.998656,-0.260346,-0.791289,-1.015800,-1.048575,-0.956520,-0.983412,0.595869
4630,-0.847171,-1.028787,0.707131,-0.851609,-0.504892,-0.581747,-0.882576,-0.964807,-0.984846,-1.056991,0.403386
4631,-0.838167,-0.554292,0.711118,-0.723709,-0.153015,-0.490776,-0.784412,-0.938736,-0.617942,-0.758402,0.255023
4632,-0.775516,-0.591422,0.634986,-0.659342,0.023192,-0.688405,-0.771492,-0.922446,-0.721648,-0.872142,0.568972
4633,-0.933027,-1.385935,0.941139,-0.864689,-0.178389,-0.685450,-0.826977,-1.083634,-0.417935,-0.904415,0.732930
4634,-0.828866,-0.457589,0.390899,-0.690319,0.143844,-0.731545,-0.769371,-0.885732,-0.330514,-0.759873,0.363295
4635,-0.869487,-0.896979,0.671047,-0.661724,-0.285769,-0.349362,-0.718440,-1.009839,-0.713252,-0.815264,0.229029
4636,-0.865657,0.916494,0.476766,-0.750935,0.113858,-0.707175,-0.749477,-0.922262,-0.365644,-0.595632,0.530067
4637,-0.907397,-0.804872,0.465136,-0.859727,-0.002146,-0.841950,-0.965013,-1.039563,-0.930513,-1.002843,0.573257
4638,-0.878578,-0.498503,0.047486,-0.724317,-0.099701,-0.628678,-0.746971,-0.894194,-0.416765,-0.654857,0.409691
4639,-0.858090,-0.168801,0.126615,-0.541587,0.119640,-0.433523,-0.775515,-0.951661,-0.431167,-0.620725,0.456721
4640,-0.917745,-0.595542,0.339710,-0.829667,0.342757,-0.559688,-0.842607,-0.959888,-0.347516,-0.607312,0.191573
4641,-0.980284,-0.812475,0.632502,-0.757703,0.010697,-0.609348,-0.846397,-0.849592,-0.794393,-0.870373,0.212005
4642,-0.893040,-0.850895,0.415741,-0.695573,0.061179,-0.410941,-0.792406,-0.935296,-0.281508,-0.615042,0.113606
4643,-0.952459,-0.928454,0.787595,-0.684140,-0.422273,-0.332959,-0.763337,-0.917424,-0.624754,-0.839759,0.497171
4644,-0.830967,-0.274958,0.180093,-0.694144,0.227553,-0.609754,-0.742219,-0.877909,-0.594644,-0.715196,0.715153
4645,-0.952449,-0.251012,0.940331,-0.925297,0.176659,-0.581823,-0.702009,-0.945548,-0.275504,-0.815037,0.201495
4646,-0.857092,-0.607008,0.793012,-0.897188,-0.136021,-0.758395,-0.819542,-0.941860,-0.596233,-0.824440,0.412227
4647,-0.779493,-0.293293,0.439297,-0.552898,0.047203,-0.575084,-0.716205,-0.869697,-0.296686,-0.645986,0.570436
4648,-0.864785,-0.862179,0.648561,-0.881687,-0.030680,-0.811725,-0.793040,-0.973186,-0.490230,-0.793226,0.595945
4649,-0.850088,-0.751377,0.670796,-0.879665,-0.021589,-0.728092,-0.789509,-1.016189,-0.269235,-0.593942,0.503936
4650,-0.761688,-0.596655,0.111990,-0.758600,-0.380065,-0.590128,-0.710585,-0.954888,-0.202389,-0.679023,0.502724
4651,-0.889120,-0.483908,0.061826,-0.750997,0.216478,-0.671245,-0.748821,-0.948980,-0.417912,-0.764113,0.298304
4652,-0.920411,-1.269150,1.080696,-1.097236,-0.579496,-1.025876,-1.126874,-1.006036,-1.042709,-1.079605,0.322730
4653,-0.805612,-0.500605,0.600027,-0.650611,0.319129,-0.606886,-0.738171,-0.914683,-0.487893,-0.589605,0.538643
4654,-0.801404,1.029940,0.267284,-0.624712,0.053961,-0.624991,-0.732029,-0.892880,-0.471645,-0.708746,0.466532
4655,-0.888049,-0.580034,0.546442,-0.704985,0.146111,-0.324627,-0.827469,-0.957582,-0.381457,-0.599448,0.341629
4656,-0.931271,-0.918224,0.677239,-0.724409,-0.276648,-0.532656,-0.826820,-0.912398,-0.848258,-0.787148,0.523807
4657,-0.820961,-0.531938,0.461951,-0.639065,0.023573,-0.699232,-0.759882,-0.883761,-0.325716,-0.783010,0.316329
4658,-0.844819,-0.640463,0.108684,-0.790510,0.046322,-0.789617,-0.822343,-1.005154,-0.723007,-0.834128,0.191291
4659,-0.879645,-0.953462,0.710576,-0.810162,-0.206450,-0.494628,-0.822946,-0.981902,-0.940453,-0.886158,0.284013
4660,-0.957660,-0.129368,0.792087,-0.789798,0.258442,-0.568216,-0.735903,-0.919255,-0.375494,-0.800921,0.103349
4661,-0.843225,-0.573544,1.009830,-0.820519,0.082410,-0.715788,-0.865186,-1.003282,-0.964107,-0.907631,0.662081
4662,-0.883204,-0.171716,0.154505,-0.804764,0.426015,-0.726814,-0.724709,-0.922498,-0.477604,-0.745814,0.278975
4663,-0.898050,-1.097588,0.952391,-0.985624,-0.012165,-0.891862,-0.448687,-0.967161,-0.953183,-0.823171,0.464758
4664,-0.812530,0.809645,0.234288,-0.801128,0.130107,-0.670788,-0.764484,-0.890367,-0.399318,-0.714887,0.256770
4665,-0.838011,-0.242485,0.295481,-0.824385,-0.141274,-0.675847,-0.754996,-0.959375,-0.721572,-0.860024,0.172641
4666,-0.749402,-0.632059,0.674981,-0.714276,-0.100656,-0.460621,-0.693821,-0.887232,-0.518557,-0.561375,0.252449
4667,-0.820327,-0.092435,0.223805,-0.563229,0.127867,-0.523475,-0.688354,-0.886217,-0.389474,-0.694303,0.469687
4668,-0.901146,-0.346817,0.021391,-0.760813,0.341278,-0.793957,-0.687885,-0.872515,-0.601236,-0.781359,0.520885
4669,-0.849638,-1.122695,0.872357,-0.777218,-0.443107,-0.398486,-0.901396,-0.873910,-1.034035,-0.736956,0.418790
4670,-0.997287,-1.181880,0.589004,-0.821519,-0.235492,-0.691867,-0.783347,-1.045127,-0.550033,-0.776989,0.166350
4671,-0.810373,-0.191424,0.292456,-0.712013,0.162637,-0.586452,-0.764132,-0.875662,-0.386806,-0.689787,0.384193
4672,-0.788256,-0.279316,0.513118,-0.628996,-0.008212,-0.535980,-0.737224,-0.880352,-0.139314,-0.635356,0.542157
4673,-0.884030,-1.002579,0.445673,-0.913313,-0.239291,-0.496653,-0.854846,-0.942486,-0.534501,-0.861847,0.253801
4674,-0.920231,-0.467805,-0.540435,-0.897655,0.618209,-0.768590,-0.794737,-0.962960,-0.793841,-0.865170,0.646478
4675,-0.853003,-0.667626,0.292240,-0.813775,-0.035358,-0.531843,-0.853497,-0.952703,-0.551544,-0.761857,0.381381
4676,-0.888830,-0.618897,0.879746,-0.911571,-0.208226,-0.556994,-0.799360,-0.924403,0.264891,-0.826662,0.412702
4677,-0.872648,-1.002204,0.695963,-0.883046,0.181405,-0.567920,-0.808396,-0.933405,-0.554111,-0.809818,0.217193
4678,-1.001722,-1.192415,0.346857,-0.791301,-0.021247,-0.769824,-0.892137,-0.992892,-1.032131,-0.886945,0.353000
4679,-0.904734,-0.937770,0.551688,-0.835404,-0.494160,-0.163357,-0.836510,-0.860104,-0.639235,-0.850650,0.262756
4680,-0.785322,-0.572046,0.536393,-0.582046,-0.041800,-0.532925,-0.786405,-0.959770,-0.263749,-0.600150,0.564676
4681,-0.925960,-0.493117,0.338141,-0.774266,-0.276399,-0.501688,-0.825917,-0.901440,-0.541208,-0.793580,0.408230
4682,-0.861873,-0.342992,0.541100,-0.708201,-0.136174,-0.834561,-0.847973,-0.858203,-0.583369,-0.754187,0.532258
4683,-0.932810,-0.762794,0.907367,-0.822354,-0.319205,-0.796262,-0.801682,-0.867397,-0.678247,-0.948992,0.879616
4684,-0.922296,-1.206449,0.704334,-0.845124,-0.265818,-0.390131,-0.840747,-0.986602,-0.554047,-0.754141,0.305135
4685,-0.900572,-1.254944,0.351394,-1.006011,-0.355388,-0.333191,-0.868063,-1.060710,-0.681169,-1.036281,0.141424
4686,-0.757930,-0.543036,0.222033,-0.688523,0.240387,-0.625410,-0.729998,-0.906927,-0.472333,-0.664972,0.410114
4687,-0.824989,0.164040,-0.027682,-0.640899,-0.047217,-0.578005,-0.705296,-0.876082,-0.413737,-0.627617,0.379893
4688,-0.864656,-1.406300,0.953539,-0.892805,-0.266897,-0.710794,-0.932413,-1.074285,-0.704656,-1.002115,0.477025
4689,-0.933304,-0.548762,0.399888,-0.804222,-0.176406,-0.486780,-0.858524,-0.900742,-0.624028,-0.772016,0.460620
4690,-0.900342,-0.267094,0.743832,-0.888993,0.177317,-0.737861,-0.724620,-0.910625,-0.599276,-0.839682,0.264538
4691,-0.941298,-1.264442,0.803298,-1.028418,-0.469242,-1.058656,-1.053914,-1.014885,-1.020155,-1.006497,0.456993
4692,-0.801140,-1.209363,0.874156,-1.033400,-0.549077,-0.790530,-0.966640,-0.928206,-0.850045,-0.914433,0.418630
4693,-0.984098,-1.129600,0.822877,-0.865083,-0.139049,-0.739230,-0.835293,-0.910438,-0.956145,-0.872790,0.655126
4694,-0.724252,-0.591840,0.711529,-0.657841,-0.085418,-0.537734,-0.813129,-0.910498,-0.554340,-0.756257,0.472506
4695,-0.966736,-0.426793,0.701910,-0.686065,0.178292,-0.820648,-0.787466,-0.920544,-0.423489,-0.858561,0.610012
4696,-0.889763,0.028001,0.391329,-0.802538,0.052553,-0.599306,-0.713863,-0.888053,-0.414443,-0.684562,0.239466
4697,-0.829708,-0.506330,-0.033749,-0.778066,-0.163201,-0.594164,-0.702059,-0.909502,-0.373763,-0.717250,0.264593
4698,-0.872069,-0.244540,0.084348,-0.626066,0.431403,-0.820109,-0.761947,-0.854281,-0.591765,-0.474748,0.480572
4699,-0.919755,-0.717788,0.725666,-0.775066,-0.374365,-0.650365,-0.784087,-0.951985,-0.706726,-0.884221,0.560490
4700,-0.891462,-1.520672,0.859670,-1.075441,-0.700537,-0.947753,-1.090445,-1.014741,-1.077062,-1.048695,0.515297
4701,-0.919105,-0.696725,0.164823,-0.773650,0.021968,-0.317705,-0.767169,-0.922984,-0.879237,-0.880292,0.255622
4702,-0.842055,-0.879638,0.251802,-0.756965,0.110033,-0.794862,-0.749499,-0.849611,-0.443456,-0.729901,0.560527
4703,-0.818770,0.030600,0.174533,-0.725058,-0.032496,-0.600141,-0.704060,-0.865391,-0.416219,-0.669211,0.406202
4704,-0.918929,-0.960337,0.735091,-0.885559,-0.775090,-0.993114,-0.870928,-0.980998,-0.963997,-1.021023,0.754458
4705,-0.821505,-0.880237,0.537356,-0.944270,0.236051,-0.895452,-0.818746,-0.976761,-0.965236,-0.794716,0.518476
4706,-0.767045,-0.660026,0.231695,-0.658929,-0.147777,-0.342501,-0.705085,-0.982685,-0.035876,-0.541361,0.269652
4707,-0.855609,-0.389664,0.354325,-0.572702,-0.093705,-0.320052,-0.847431,-0.920045,-0.259146,-0.680253,0.671621
4708,-0.845221,-0.070013,0.291102,-0.623422,-0.012331,-0.577213,-0.681942,-0.807369,-0.401073,-0.628088,0.486625
4709,-0.886238,-0.463526,0.069182,-0.710480,-0.102301,-0.629053,-0.748009,-0.878594,-0.386607,-0.645433,0.408028
4710,-0.900054,-0.540398,0.221894,-0.655996,-0.313400,-0.460467,-0.781705,-0.920919,-0.435628,-0.744522,0.335637
4711,-0.820235,-0.518463,0.419796,-0.788181,0.329255,-0.689407,-0.781113,-0.896774,-0.777385,-0.743290,0.787310
4712,-1.002221,-1.461794,1.062821,-0.976867,-0.394945,-0.819190,-1.034108,-0.960561,-0.488606,-0.751042,0.534925
4713,-0.921861,-0.520162,0.944913,-0.838324,0.446377,-0.667185,-0.670782,-0.910691,0.214663,-0.774984,0.577048
4714,-0.891418,-1.113763,0.560736,-0.810402,-0.187214,-0.430755,-0.772720,-1.012467,-0.776907,-0.936079,0.309933
4715,-0.857857,-0.760510,0.588808,-0.698125,0.203004,-0.573232,-0.835734,-0.893812,-0.483010,-0.684300,0.792107
4716,-0.776316,-0.790944,0.447062,-0.777280,-0.427610,-0.519713,-0.916784,-0.856922,-0.624824,-0.726213,0.250238
4717,-0.825840,-0.251718,-0.070814,-0.689376,-0.142537,-0.114603,-0.793878,-0.918153,-0.710575,-0.768536,0.402776
4718,-0.749642,-0.825808,0.831910,-0.779772,0.039766,-0.858165,-0.805154,-0.965369,-0.812625,-0.921108,0.371974
4719,-0.840486,-0.192679,0.335833,-0.668552,0.241634,-0.613039,-0.703716,-0.894330,-0.524295,-0.674002,0.507184
4720,-0.872719,-0.593557,0.472750,-0.745534,-0.024711,-0.629178,-0.767006,-0.972038,-0.328394,-0.763808,0.612688
4721,-0.875159,-0.557489,0.551964,-0.741697,-0.239117,-0.599720,-0.773256,-0.905285,-0.561457,-0.778070,0.373612
4722,-0.961206,-0.960894,0.649402,-0.980579,-0.285942,-0.383692,-0.711633,-0.998270,-0.631200,-0.898052,0.305093
4723,-0.894193,-0.473706,0.824381,-0.703200,0.234150,-0.663054,-0.716059,-0.893429,-0.544252,-0.411946,0.649391
4724,-0.765828,-0.655294,0.175911,-0.761563,-0.176446,-0.589995,-0.810675,-0.905539,-0.730454,-0.739640,0.523064
4725,-0.812695,-1.106758,0.755425,-0.924789,-0.482177,-0.616956,-0.832638,-0.958520,0.556638,-0.871091,0.600969
4726,-0.866061,0.111065,0.090604,-0.678573,0.073231,-0.567174,-0.737201,-0.869892,-0.315627,-0.623023,0.390576
4727,-0.742464,-1.239350,0.897020,-0.885621,-0.315861,-0.600844,-0.843901,-0.998011,-0.900568,-0.958001,0.174427
4728,-0.856922,0.693739,0.355939,-0.738475,0.134132,-0.685980,-0.744059,-0.951214,-0.435609,-0.650882,0.620443
4729,-0.864570,-1.025859,0.232826,-0.777434,0.092641,-0.728469,-0.752592,-0.972506,-0.801423,-0.925699,0.426484
4730,-0.873185,-1.160203,0.912173,-0.801869,0.013510,-0.715472,-0.781557,-0.966355,-0.733394,-0.717727,0.702458
4731,-0.839055,-0.144346,0.269778,-0.679284,-0.050661,-0.137161,-0.718233,-0.889044,-0.457917,-0.593130,0.698138
4732,-0.750116,-0.825802,0.026634,-0.777699,0.196425,-0.659004,-0.817647,-0.987556,-0.727533,-0.805021,0.345756
4733,-0.929479,-1.152885,0.336159,-0.833775,-0.147235,-0.817224,-0.897621,-0.983660,-1.089746,-0.929743,0.529071
4734,-0.807641,-0.033679,0.296799,-0.582214,0.050898,-0.576717,-0.762741,-0.892212,-0.333140,-0.714792,0.520795
4735,-0.779483,-0.435308,0.235774,-0.618223,-0.484997,-0.807808,-0.783824,-0.965830,-0.407573,-0.312411,0.641808
4736,-0.753226,0.235199,0.360643,-0.760275,0.110916,-0.638878,-0.742134,-0.917410,-0.410259,-0.741862,0.301192
4737,-0.698606,-1.375869,1.020791,-0.850605,-0.200756,-0.626740,-0.782899,-1.033842,-0.533827,-0.721585,0.559912
4738,-0.922852,-0.238563,0.087130,-0.781386,0.075867,-0.565834,-0.770899,-0.926127,-0.731265,-0.521875,0.669328
4739,-0.831223,-1.264355,0.785534,-0.907032,-0.209277,-0.785863,-0.870390,-0.997882,-0.759927,-0.888858,0.383502
4740,-0.798382,-0.198754,0.761350,-0.755798,0.141674,-0.646612,-0.754539,-0.913663,-0.600815,-0.790412,0.389356
4741,-0.769137,-0.874111,0.924573,-0.854339,0.124932,-0.682661,-0.810688,-1.050290,-0.920838,-0.978244,0.124789
4742,-0.973448,-0.909846,0.294071,-0.808000,-0.012718,-0.828575,-0.861959,-1.007289,-1.102690,-1.027161,0.165225
4743,-0.849841,-1.190264,0.872993,-0.933923,-0.208129,-0.584242,-0.937210,-0.946590,-0.829544,-1.059446,0.269379
4744,-0.970038,-1.044124,0.570396,-0.663927,-0.066002,-0.624565,-0.909086,-0.832252,-0.514163,-0.617290,0.567625
4745,-0.805493,-0.956049,0.819097,-0.760192,0.194686,-0.704585,-0.918100,-0.883516,-0.712379,-0.723837,0.316593
4746,-0.891884,-1.027580,0.414380,-0.947898,-0.136247,-0.466393,-0.746106,-0.974315,-0.646866,-0.849528,0.251686
4747,-0.842433,-0.500908,0.044234,-0.792337,0.297942,-0.770574,-0.819252,-0.927848,0.051902,-0.494713,-0.173004
4748,-0.810018,-1.382484,0.728028,-1.029721,-0.332491,-0.606713,-0.898243,-1.062628,-1.149946,-1.014576,0.387253
4749,-0.862695,-0.497658,0.661206,-0.604926,0.079044,-0.324381,-0.744540,-0.992304,-0.426210,-0.736248,0.317960
4750,-0.897568,-0.294645,0.359897,-0.671904,-0.188012,-0.297405,-0.706267,-0.800197,-0.174685,-0.642950,0.354245
4751,-0.619019,-0.589293,0.737677,-0.876327,-0.073144,-0.614361,-0.856118,-0.995579,-0.851657,-0.938445,0.149008
4752,-0.981437,-1.268002,0.551122,-0.866245,-0.296306,-0.723985,-1.059617,-0.993984,-0.735532,-0.921734,0.572472
4753,-0.821957,-1.146900,0.978687,-0.960464,-0.376130,-0.553945,-0.974810,-0.966408,-0.122807,-0.774404,0.134804
4754,-0.900104,-1.448327,0.542123,-0.936138,-0.162302,-0.480961,-0.961875,-1.021400,-1.205355,-1.074059,0.438713
4755,-0.931120,-0.563128,0.363706,-0.748824,-0.097259,-0.632568,-0.782153,-0.914405,-0.671783,-0.739848,0.375317
4756,-0.805638,-0.657819,-0.031448,-0.823274,0.104500,-0.529433,-0.828783,-1.038052,-0.041164,-0.775173,0.412008
4757,-0.925369,-0.823486,0.365308,-0.775703,0.065297,-0.586461,-0.874928,-0.976053,-0.549546,-0.786316,0.381066
4758,-0.826009,0.152914,-0.146286,-0.694529,0.178427,-0.645680,-0.719875,-0.886907,-0.352930,-0.613135,0.482900
4759,-0.900035,-0.900779,0.671612,-0.956520,-0.107396,-0.968210,-0.897752,-0.970862,-0.810662,-0.869013,0.477061
4760,-0.839639,-0.237100,0.787712,-0.810849,0.354607,-0.766450,-0.731163,-0.953624,-0.769127,-0.835968,0.726758
4761,-0.893181,-0.749412,0.445161,-0.737697,-0.071239,-0.328540,-0.837118,-0.869004,-0.329945,-0.836806,0.509151
4762,-0.801862,-0.178606,0.141480,-0.567747,0.029513,-0.608767,-0.691786,-0.921384,-0.391120,-0.762150,0.572733
4763,-0.849079,0.038649,-0.453955,-0.757957,-0.337315,-0.617062,-0.734030,-0.906080,-0.659285,-0.757424,0.699822
4764,-0.922964,-1.215768,0.746716,-0.988044,-0.316095,-0.849741,-0.933082,-1.007350,-0.954088,-1.007868,0.543641
4765,-0.871141,-0.610273,0.584443,-0.929456,0.147873,-0.831172,-0.775089,-0.955386,-0.315029,-0.766449,0.503079
4766,-0.845197,-1.124731,0.557650,-0.911475,-0.350559,-0.608926,-0.801750,-0.954226,-0.711565,-0.938105,0.169900
4767,-0.901083,-1.475969,0.697173,-0.976498,-0.428020,-0.911207,-1.025459,-1.064123,-1.004169,-0.961213,0.566127
4768,-0.915858,-0.647259,0.607291,-0.742584,-0.123743,-0.235921,-0.762853,-0.869771,-0.449880,-0.860770,0.113849
4769,-0.904017,-1.210068,0.580096,-0.666543,-0.319198,-0.427697,-0.874625,-1.039602,-0.133055,-0.772642,0.274406
4770,-0.846927,-0.693953,0.751612,-0.823023,-0.368944,-0.340416,-0.746928,-0.972492,-0.599367,-0.820425,0.380583
4771,-0.748095,-0.360294,0.685261,-0.714042,-0.258205,-0.792257,-0.734138,-0.945712,-0.582017,-0.767101,0.461181
4772,-0.671516,-1.128234,1.070580,-0.936670,-0.095443,-1.043432,-0.913454,-1.008938,-1.146640,-1.033321,0.502580
4773,-0.830776,-0.508472,0.335868,-0.766810,0.075927,-0.687935,-0.792675,-0.746752,-0.677843,-0.819337,0.514278
4774,-0.876488,-0.413566,0.542905,-0.746222,0.131028,-0.706003,-0.752715,-0.937569,-0.435817,-0.722295,0.510532
