,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
5373,-0.887614,-1.486923,1.150453,-0.936865,-0.673341,-0.983240,-1.065444,-1.023029,-1.104169,-0.987161,0.781391
5374,-0.885015,-0.316260,0.319545,-0.752102,0.247302,-0.827265,-0.708205,-0.903228,-0.624978,-0.808650,0.897232
5375,-0.876947,-0.896556,0.475636,-0.854258,-0.406588,-0.715111,-0.837203,-0.870027,0.742074,-0.900415,0.520696
5376,-0.933127,-0.841703,0.658943,-0.867872,-0.018407,-0.725208,-0.946638,-0.862997,-1.105542,-1.020978,0.611082
5377,-0.875869,-0.622845,0.214550,-0.874244,0.280997,-0.921802,-0.738711,-0.932334,-0.773306,-0.828397,0.011944
5378,-0.769082,-0.263670,0.184371,-0.789041,-0.107032,-0.766853,-0.821385,-0.903934,-0.704634,-0.867599,-0.010412
5379,-0.868881,0.332645,-0.149894,-0.824062,0.516285,-0.784839,-0.709445,-0.848993,-0.272617,-0.626678,0.220413
5380,-0.874265,-1.132841,0.898137,-0.914087,-0.295474,-0.747508,-0.857227,-0.952509,-0.997062,-0.940903,0.738974
5381,-0.802291,-0.597639,0.415524,-0.873878,-0.097888,-0.547821,-0.784985,-0.862287,-0.634102,-0.811152,0.707201
5382,-0.965968,-1.151825,1.025760,-0.947297,-0.477903,-1.037164,-1.106053,-0.959372,-1.177039,-0.960820,0.756614
5383,-0.950171,-0.516912,0.078624,-0.712375,-0.070735,-0.565496,-0.833971,-0.962733,-0.752858,-0.315973,0.665391
5384,-0.949306,-0.294848,0.914567,-0.899975,0.413025,-0.690916,-0.766319,-0.934492,-0.484579,-0.917555,0.371929
5385,-0.921757,-0.646714,-0.128875,-0.893891,0.885612,-0.908306,-0.789790,-0.980153,-0.868008,-0.889580,0.769517
5386,-0.959135,-0.620622,-0.760236,-0.886861,0.340221,-0.756254,-0.806974,-0.966669,-1.018039,-0.864595,0.440357
5387,-0.931522,-1.165425,0.732354,-0.824365,-0.743172,-0.786865,-0.734851,-0.975692,-0.305002,-0.938982,0.725340
5388,-0.885447,-0.636454,0.211238,-0.826667,0.177569,-0.778320,-0.748106,-0.897375,-0.604464,-0.852262,0.669340
5389,-0.925254,-1.063070,0.754230,-0.812263,-0.455651,-0.574841,-0.853015,-0.890295,-0.582448,-0.858494,0.511942
5390,-0.836038,-1.153933,0.608648,-0.880602,-0.748921,-0.852003,-0.961270,-0.974575,-0.930479,-0.799487,0.519169
5391,-0.853855,-0.249180,0.381675,-0.853711,0.203609,-0.831049,-0.773143,-0.961743,-0.535300,-0.753492,0.670455
5392,-0.864111,-1.451556,0.951930,-0.927733,-0.903470,-0.839562,-1.011418,-0.968098,-1.131318,-1.022520,0.500877
5393,-0.888561,-1.061553,1.023610,-0.861353,-0.382137,-0.798497,-0.943241,-0.923512,-0.702925,-0.995538,0.131827
5394,-0.850236,-0.362950,0.299498,-0.775495,-0.223964,-0.455495,-0.714724,-0.893287,-0.356152,-0.628230,0.489181
5395,-0.788331,-1.037349,0.894648,-0.895803,-0.123064,-1.072611,-0.853795,-0.908702,-0.617357,-0.896737,0.514139
5396,-0.902639,-1.085150,0.594087,-0.820111,-0.614328,-0.838922,-1.072510,-1.039532,-1.232645,-1.091542,0.784359
5397,-0.877490,-0.390233,0.301549,-0.771924,0.470638,-0.529900,-0.813763,-0.955458,-0.806717,-0.698131,0.790707
5398,-0.892695,0.634295,0.507497,-0.643775,-0.012851,-0.588194,-0.795077,-0.931011,-0.562140,-0.675080,0.810253
5399,-0.867367,-1.318502,0.984342,-0.937669,-0.885028,-0.890596,-0.994895,-0.908465,-1.066776,-1.038043,0.646743
5400,-0.926130,-1.461271,1.042645,-0.951188,-0.574067,-0.992959,-0.983241,-0.985353,-0.894245,-0.903108,0.631315
5401,-0.842814,-0.395777,0.588068,-0.704305,-0.247346,-0.536116,-0.727627,-0.914704,-0.169996,-0.748894,0.504451
5402,-0.898854,-0.393014,0.445976,-0.573574,0.171430,-0.564874,-0.804296,-0.918659,-0.647792,-0.799836,0.536471
5403,-0.871884,-0.768326,0.525848,-0.906613,-0.280748,-0.895270,-0.905110,-0.977885,-0.648263,-0.844902,0.620319
5404,-0.727652,-0.488743,0.707257,-0.876928,-0.219850,-0.660500,-0.825137,-0.872152,-0.505008,-0.769177,0.381608
5405,-0.903452,-0.457211,0.380382,-0.669558,-0.030203,-0.636192,-0.722329,-0.919085,-0.567423,-0.839149,0.413487
5406,-0.898151,-0.838761,0.454125,-0.628324,-0.026518,-0.705362,-0.752924,-0.953604,-0.663159,-0.760594,0.670143
5407,-0.973236,-0.891227,0.507139,-0.842094,-0.162897,-0.577916,-0.785184,-0.915750,-0.231936,-0.677177,0.501650
5408,-0.838603,-0.828125,0.297588,-0.753529,0.002483,-0.668308,-0.746171,-0.827626,-0.440635,-0.727947,0.349953
5409,-0.889054,-1.193169,0.537644,-0.890539,-0.126885,-0.855676,-0.832030,-1.016136,0.053303,-0.781472,0.579517
5410,-0.912266,-0.729834,0.747163,-0.820901,0.096089,-0.857642,-0.868428,-0.851564,-0.880746,-0.934877,0.719395
5411,-1.015793,-1.159859,0.566149,-0.937030,-0.964828,-0.298619,-0.717640,-1.015663,-0.842264,-1.010754,0.516320
5412,-0.786280,-1.370248,0.936559,-0.928663,-0.843361,-0.721734,-1.063799,-1.029816,-0.997235,-0.932581,0.572868
5413,-0.822633,-0.544051,0.381599,-0.931811,-0.169280,-0.613516,-0.801580,-0.867216,-0.115143,-0.729915,0.458249
5414,-0.814550,-0.352138,0.680615,-0.743865,-0.329714,-0.573896,-0.770596,-0.910116,-0.521486,-0.725812,0.595452
5415,-0.922047,-1.043660,1.073010,-0.903367,-0.700456,-0.883242,-0.953194,-0.947922,-0.975638,-1.035839,0.639532
5416,-0.964322,-1.056350,0.208840,-0.978727,0.019175,-0.844645,-0.924371,-1.002927,-0.965684,-0.839152,0.687943
5417,-0.901701,-0.071551,0.309661,-0.688062,-0.253291,-0.372835,-0.818867,-0.899985,-0.054258,-0.411072,0.569420
5418,-0.914910,-0.350744,0.286054,-0.652102,-0.141669,-0.486831,-0.815406,-0.903444,-0.290542,-0.721095,0.472991
5419,-0.878632,-0.645926,0.415345,-0.779358,-0.224328,-0.589848,-0.772593,-0.896314,-0.581169,-0.798447,0.767808
5420,-0.845845,-0.870095,0.390713,-0.678824,-0.034623,-0.706863,-0.859095,-0.855548,-0.784933,-0.790217,0.691202
5421,-0.925931,-1.187553,0.978536,-1.016254,-0.674921,-1.102999,-1.028652,-0.945366,-1.102529,-1.073308,0.649274
5422,-0.932058,-0.363503,-0.712623,-0.849811,0.514186,-0.833023,-0.775402,-0.960639,-0.513565,-0.818046,0.432682
5423,-0.924845,-1.158449,0.989577,-0.837230,-0.473609,-0.776520,-0.798244,-1.028209,-0.771124,-0.776765,0.660757
5424,-0.606175,-0.554029,0.330119,-0.796894,0.502621,-0.935494,-0.818656,-0.921022,-0.531666,-0.819335,0.771933
5425,-0.903368,-1.485343,1.064611,-0.941849,-0.546823,-0.498786,-0.914860,-1.000737,-0.552327,-0.820014,0.398508
5426,-0.907945,-1.195568,0.793737,-0.888751,-0.012495,-0.849571,-0.943439,-0.987031,-1.224205,-1.051570,0.866670
5427,-0.941387,-1.003824,0.436760,-1.007830,-0.063259,-0.967215,-0.941154,-1.011734,-1.088116,-0.764918,0.715784
5428,-0.853144,-0.476038,0.591920,-0.734496,-0.034900,-0.535024,-0.838417,-0.949882,-0.610770,-0.733138,0.417497
5429,-0.235342,-0.623853,0.866358,-0.801140,0.068131,-0.753504,-0.803482,-0.956758,-0.804472,-0.849635,0.335141
5430,-0.914334,-1.218991,0.720555,-0.890498,-0.571273,-0.759006,-0.851174,-0.883231,-0.899737,-1.029659,0.890405
5431,-0.891129,-1.257565,0.673023,-0.912107,-0.705915,-0.602518,-0.806787,-0.980425,-0.324266,-1.030419,0.629203
5432,-0.890419,-0.798218,0.528105,-0.703451,-0.182116,-0.609686,-0.771717,-0.858446,-0.345607,-0.669620,0.480644
5433,-0.876371,0.665243,0.287848,-0.761680,0.144378,-0.689893,-0.772776,-0.839539,-0.519569,-0.734507,0.471762
5434,-0.896636,-0.538614,0.349962,-0.746556,-0.069928,-0.704816,-0.781833,-0.912667,-0.534406,-0.720397,0.432312
5435,-0.921691,-0.588310,0.975481,-0.838310,0.545935,-0.827234,-0.812353,-0.888829,-0.445596,-0.772491,0.508525
5436,-0.931276,-1.543195,1.106163,-1.000425,-1.105472,-0.859272,-1.022563,-1.044749,-0.826187,-1.127534,0.600342
5437,-0.854489,-1.034997,0.684258,-0.942758,-0.009769,-0.798627,-0.834518,-0.947040,0.035533,-0.843521,0.384244
5438,-0.868443,0.877171,0.199723,-0.720595,-0.031883,-0.661649,-0.770545,-0.877588,-0.301207,-0.667600,0.492206
5439,-0.924739,-1.446243,0.904173,-1.026017,-0.600605,-0.935002,-1.085899,-1.005762,-1.019574,-1.072512,0.703677
5440,-0.818860,-0.259884,0.422820,-0.667151,0.067508,-0.686826,-0.709177,-0.872012,-0.639544,-0.770646,0.495724
5441,-0.926330,-1.234189,0.976245,-0.920666,-0.769272,-0.777021,-1.042047,-0.996186,-1.046801,-0.919803,0.537827
5442,-0.923568,-0.304828,-0.091292,-0.834633,-0.001716,-0.668456,-0.761138,-0.914027,-0.370756,-0.637206,0.180917
5443,-0.925534,-0.624686,-1.106675,-0.882051,0.773549,-0.908476,-0.791622,-0.995947,-1.047923,-0.943748,0.316093
5444,-0.846256,-0.514843,0.580123,-0.920139,0.074497,-0.855071,-0.823010,-0.972454,0.046878,-0.713790,0.552711
5445,-0.765945,-0.339367,0.399709,-0.787652,0.361241,-0.826355,-0.776786,-0.901183,-0.804187,-0.883676,0.590880
5446,-0.874036,-0.350037,0.730386,-0.762504,-0.376963,-0.691561,-0.829148,-0.894242,-0.774807,-0.869796,0.516127
5447,-0.915363,-1.110426,0.974675,-0.917253,-0.617390,-0.876651,-1.038247,-0.990505,-1.105330,-0.950125,0.391701
5448,-0.879990,0.046251,0.062822,-0.789152,0.230305,-0.715424,-0.711593,-0.902185,-0.233684,-0.668182,0.621805
5449,-0.908242,-0.194573,-0.748907,-0.860355,0.013401,-0.803041,-0.740783,-0.912750,-0.057019,-0.156883,0.807342
5450,-0.771833,-0.535217,0.606271,-0.749254,0.317858,-0.780214,-0.748279,-0.886870,-0.484171,-0.701771,0.547347
5451,-0.939448,-1.227216,0.805161,-0.935890,-0.387738,-0.848383,-0.984708,-0.982926,-1.074443,-1.005361,0.626573
5452,-0.876084,-1.275317,0.789069,-0.811222,-0.670026,-0.882927,-1.005549,-0.980737,-1.147641,-0.869484,0.553813
5453,-0.845869,0.182228,0.021789,-0.706520,0.057408,-0.627139,-0.725020,-0.875169,-0.306593,-0.589782,0.535659
5454,-0.811923,-0.517416,0.704528,-0.604663,0.389777,-0.774312,-0.822335,-0.982742,-0.837321,-0.886253,0.703561
5455,-0.929634,-0.633640,0.533646,-0.805295,-0.495665,-0.781657,-0.778289,-0.939813,-0.854741,-0.981998,0.604834
5456,-0.902781,-0.681393,0.445399,-0.870260,0.209942,-0.822517,-0.835807,-0.962459,-0.644852,-0.743150,0.508719
5457,-0.899503,-0.626930,0.395995,-0.840670,-0.596106,-0.899015,-0.857553,-0.965893,-0.801805,-0.919639,0.852134
5458,-0.850696,0.910492,0.161278,-0.723687,-0.024594,-0.647017,-0.727944,-0.908373,-0.228555,-0.658242,0.540393
5459,-0.971789,-0.921307,0.569288,-0.881567,-0.121987,-0.737439,-0.923909,-0.961290,-0.811236,-0.800423,0.795408
5460,-0.858372,-0.131067,0.226897,-0.698863,-0.006884,-0.637955,-0.796536,-0.888515,-0.473090,-0.772052,0.600548
5461,-0.841763,-0.242488,0.242733,-0.734772,0.159427,-0.683199,-0.716009,-0.842112,-0.504412,-0.702053,0.495419
5462,-0.929206,-0.048681,-0.080424,-0.752719,0.053476,-0.554052,-0.724971,-0.891652,-0.393823,-0.673088,0.628447
5463,-0.896329,-1.085100,0.958522,-0.909038,-0.701247,-0.776337,-0.928362,-0.933576,-0.696026,-0.951286,0.894940
5464,-0.842164,-0.891934,0.055940,-0.711057,-0.069063,-0.699659,-0.760873,-0.898729,-0.359254,-0.709316,0.516898
5465,-0.937440,-1.162429,0.846954,-0.934957,-0.645789,-0.546674,-0.976179,-0.947401,-0.252050,-0.637254,0.576829
5466,-0.953744,-1.114146,0.568339,-0.894768,-0.686951,-0.729893,-1.064586,-0.977374,-0.877628,-0.894423,0.759379
5467,-0.821174,-0.961615,0.597379,-0.732015,0.423499,-0.686141,-0.818744,-1.001085,-0.654199,-0.684922,0.680987
5468,-0.846168,-0.765465,0.331037,-0.785579,-0.148002,-0.975384,-0.816661,-0.966868,-0.786264,-0.878536,0.676465
5469,-0.841504,-1.531334,1.094432,-0.971676,-0.306776,-0.891303,-1.036765,-0.996790,-0.970427,-0.948859,0.408530
5470,-0.898299,0.021055,-0.122863,-0.618181,0.185708,-0.611515,-0.672528,-0.866552,-0.295342,-0.618062,0.626720
5471,-0.854541,-0.232283,-0.529143,-0.860066,-0.043068,-0.796307,-0.799630,-0.944823,-0.360163,-0.697114,0.371176
5472,-0.897038,-1.130517,0.609075,-1.016766,-0.226886,-0.761812,-0.847068,-0.944324,-0.567021,-0.801053,0.576263
5473,-0.895459,0.236629,-0.200247,-0.721257,-0.001869,-0.659083,-0.717188,-0.868313,-0.342379,-0.629056,0.610216
5474,-0.894658,0.180520,-0.701528,-0.724560,-0.466992,-0.592482,-0.731426,-0.860708,-0.170897,-0.648694,0.813222
5475,-0.771666,-0.485374,0.955110,-0.780888,-0.212944,-0.807064,-0.847635,-0.933556,-0.933513,-0.957804,0.535602
5476,-0.861317,-1.044268,0.852541,-0.766302,-0.068662,-0.709087,-0.788800,-0.988652,-0.381875,-0.834910,0.648479
5477,-0.918522,-1.340417,0.991280,-0.970696,-0.998772,-0.737019,-0.957487,-0.984903,-1.005734,-1.134078,0.678125
5478,-0.860886,-1.243982,0.798847,-0.942336,-0.294513,-0.827313,-0.894543,-0.958293,-0.844911,-0.942602,0.446753
5479,-0.850695,-0.976851,0.464873,-0.851268,-0.423430,-0.679515,-0.951225,-0.974534,-1.027384,-0.909401,0.590664
5480,-0.898151,-0.384024,0.029920,-0.818315,0.334833,-0.641580,-0.735967,-0.901538,-0.288028,-0.860217,0.545353
5481,-0.840718,-0.851766,-0.008759,-0.756826,-0.014657,-0.825215,-0.767623,-0.907530,-0.354248,-0.724842,0.503154
5482,-0.925755,-0.360689,0.840559,-0.813530,-0.012988,-0.569613,-0.863833,-0.941147,-0.070581,-0.756263,0.716583
5483,-0.783002,-1.086582,0.947524,-0.982024,-0.497718,-0.967298,-1.096063,-1.025223,-0.995530,-1.092406,0.662883
5484,-0.848131,-0.670003,0.597082,-0.906726,-0.655514,-0.805964,-0.894005,-0.913709,-0.844865,-0.763456,0.485246
5485,-0.866283,-0.617302,0.645758,-0.886882,-0.269677,-0.468085,-0.837765,-0.930672,-0.380109,-0.907096,0.427222
5486,-0.937076,-1.371466,1.062981,-0.892727,-0.072231,-0.723377,-0.958257,-0.965517,-0.968878,-1.036925,0.969375
5487,-0.879506,0.433839,0.150780,-0.733493,-0.032566,-0.751472,-0.743563,-0.873440,-0.321159,-0.728087,0.640726
5488,-0.901467,0.172349,0.168629,-0.556107,0.048215,-0.508028,-0.754034,-0.864368,-0.256176,-0.643347,0.488626
5489,-0.860830,0.608536,-0.275627,-0.715960,-0.119360,-0.665326,-0.708582,-0.853358,-0.229923,-0.606030,0.548294
5490,-0.822555,-0.364335,0.342137,-0.606599,-0.018635,-0.557655,-0.769522,-0.891817,-0.573835,-0.562984,0.434433
5491,-0.873816,-0.687019,0.660181,-0.825115,0.635352,-0.732935,-0.843580,-0.992069,-0.458089,-0.832646,0.587170
5492,-0.805296,-1.293178,0.755146,-1.057732,-0.235048,-1.022253,-1.064114,-0.934341,-1.024299,-0.943656,0.623626
5493,-0.856142,-0.960431,0.507802,-0.948484,-0.231649,-0.845472,-0.794147,-0.907572,-0.845033,-0.756137,0.510243
5494,-0.908650,-1.020529,0.575017,-0.910650,-0.773438,-0.776615,-0.956838,-0.956533,-0.914278,-0.848435,0.627682
5495,-0.868469,-1.003787,1.008055,-0.928729,-0.069954,-1.018276,-0.942010,-0.920746,-0.697499,-0.896912,0.620791
5496,-0.896041,-0.510804,0.876268,-0.721531,-0.177615,-0.670896,-0.815916,-0.920506,-0.564216,-0.788331,0.460173
5497,-0.838575,-0.349656,0.338489,-0.785655,-0.137584,-0.487644,-0.779247,-0.908735,-0.380029,-0.676896,0.611953
5498,-0.885478,-0.764287,0.488806,-0.920403,-0.193333,-0.884862,-0.913072,-0.955177,-0.704134,-0.855486,0.582108
5499,-0.901493,0.756087,-0.086917,-0.710831,0.168332,-0.541441,-0.777902,-0.895049,-0.284037,-0.679738,0.573368
5500,-0.871107,-0.930092,0.797192,-0.872470,-0.180540,-0.732379,-0.788196,-0.881398,-0.491193,-0.852818,0.180140
5501,-0.969718,-1.198902,0.797720,-0.847710,-0.539400,-0.983423,-0.904406,-0.979775,-0.810798,-0.925737,0.781233
5502,-0.920495,-0.768528,0.335499,-0.785264,-0.231085,-0.562983,-0.762263,-0.947034,-0.899733,-0.753221,0.564489
5503,-0.807810,-0.821138,0.810560,-0.694508,0.077897,-0.760432,-0.764875,-0.928801,-0.665779,-0.796704,0.709295
5504,-0.921729,-0.485348,0.605466,-0.775179,-0.596789,-0.522111,-0.758585,-0.879431,-0.624561,-0.881995,0.332497
5505,-0.968896,-1.059946,0.575123,-0.872926,-0.278952,-0.933250,-0.965882,-0.974153,-0.779387,-0.902174,0.670426
5506,-0.877967,-0.362454,0.392234,-0.695486,-0.005003,-0.640504,-0.739597,-0.892768,0.263574,-0.793215,0.647725
5507,-0.893422,-0.093599,-0.670950,-0.769164,0.112506,-0.782860,-0.746836,-0.889628,-0.067036,-0.245131,0.577107
5508,-0.798521,-0.930973,0.481372,-0.918257,-0.496657,-0.935026,-0.915687,-0.926139,-1.044135,-1.019760,0.698241
5509,-0.853835,0.435899,-0.254585,-0.741519,-0.304637,-0.286659,-0.709369,-0.888527,-0.232248,-0.598585,0.641063
5510,-0.896506,-0.529823,0.389776,-0.870813,0.173258,-0.715056,-0.841220,-0.896037,-0.401527,-0.656826,0.472505
5511,-0.829871,-0.345502,0.238891,-0.723692,0.456568,-0.749937,-0.784526,-0.935148,-0.653695,-0.814750,0.692381
5512,-0.931462,-0.502990,0.368751,-0.751202,-0.203013,-0.436609,-0.737785,-0.870834,-0.304169,-0.791480,0.714463
5513,-0.791902,-0.788818,0.640657,-0.772510,-0.276950,-0.650629,-0.763739,-0.953341,-0.568399,-0.749201,0.410241
5514,-0.825362,-1.139730,0.768910,-0.954461,-0.297999,-0.711099,-0.849202,-0.989821,-0.141587,-0.876793,0.437999
5515,-0.915962,-0.381709,0.223446,-0.642738,0.113347,-0.483113,-0.747955,-0.927282,-0.437939,-0.662628,0.478976
5516,-0.849709,-1.219607,0.538463,-0.974444,-0.412615,-0.412137,-0.851419,-0.994870,-0.606426,-0.942827,0.456483
5517,-0.893125,-0.281936,0.763900,-0.773822,0.860516,-0.872854,-0.790976,-0.942136,-0.497543,-0.879970,0.894540
5518,-0.843421,-0.420174,0.610472,-0.713615,-0.246508,-0.523898,-0.731718,-0.924193,-0.170612,-0.749248,0.484922
5519,-0.851849,0.219026,-0.365278,-0.722864,0.069341,-0.682549,-0.720682,-0.879616,-0.463565,-0.653161,0.444495
5520,-0.831734,-0.251330,0.227775,-0.713506,0.309414,-0.652061,-0.719820,-0.916088,-0.402602,-0.715486,0.629307
5521,-0.894805,-0.679787,0.701597,-0.841688,-0.021656,-0.796560,-0.847202,-0.861836,-0.921308,-0.860783,0.673066
5522,-0.983275,-1.045218,0.694266,-0.861197,0.082832,-0.713983,-0.892179,-0.893118,-0.855309,-0.824945,0.825608
5523,-0.868098,-1.030715,0.838782,-0.872772,-0.447728,-0.902570,-0.843151,-0.990303,-1.131161,-0.807971,0.771193
5524,-0.706854,-0.763248,0.383492,-0.751527,-0.241718,-0.633950,-0.765302,-0.903078,-0.555492,-0.866252,0.518841
5525,-0.923902,-0.788946,0.579540,-0.799057,-0.623067,-0.460218,-0.867726,-0.910986,-0.846430,-0.923880,0.385075
5526,-0.841242,-0.428808,0.839834,-0.764744,0.307081,-0.877234,-0.773683,-0.849330,-0.495625,-0.847791,0.635199
5527,-0.882046,-1.259371,1.008722,-0.948919,-0.858363,-0.415919,-0.817035,-0.995013,-1.073631,-0.978189,0.714714
5528,-0.887893,-1.099085,0.569969,-0.937913,-0.070620,-1.026124,-1.002108,-1.057138,-1.214164,-1.017466,0.798437
5529,-0.971585,-1.097486,0.833706,-0.843582,-0.409020,-0.390813,-0.811720,-0.938680,0.184322,-0.383244,0.580589
5530,-0.824896,-0.247280,-0.577172,-0.784701,-0.074083,-0.700176,-0.749311,-0.946787,-0.592867,-0.819234,0.503937
5531,-0.942443,-1.281028,0.970206,-0.940248,-0.873417,-0.922801,-1.077798,-0.944544,-0.861794,-1.044141,0.665440
5532,-0.850671,0.628821,0.716172,-0.697423,0.213863,-0.506311,-0.775321,-0.911428,-0.702907,-0.724941,0.823001
5533,-0.863047,0.702722,0.035485,-0.770366,0.142202,-0.687388,-0.734367,-0.864679,-0.368285,-0.682988,0.586515
5534,-0.917232,-0.698912,0.384133,-0.696005,-0.077345,-0.614584,-0.752057,-0.850331,-0.342066,-0.654212,0.564999
5535,-0.906625,-0.631690,-0.322203,-0.817891,-0.136719,-0.728858,-0.791852,-0.967464,-0.785953,-0.693779,0.355863
5536,-0.702769,-0.466309,0.991335,-0.677287,-0.416867,-0.617997,-0.769231,-0.924976,-0.611472,-0.863041,0.364853
5537,-0.817544,-0.480634,0.635817,-0.658551,-0.042969,-0.498023,-0.795236,-0.896610,-0.732945,-0.797144,0.490422
5538,-0.849171,-1.189595,0.510453,-0.994506,-0.471228,-0.801213,-0.879548,-0.920531,-0.789832,-1.049369,0.741175
5539,-0.908385,-0.762334,0.668842,-0.734206,-0.493086,-0.570018,-0.677762,-0.905433,-0.700162,-0.842196,0.740986
5540,-0.873514,-0.325561,0.386234,-0.721094,-0.286567,-0.403323,-0.792063,-0.835921,-0.378359,-0.732383,0.411065
5541,-0.971737,-1.221801,1.229194,-0.815819,-0.753111,-0.711481,-0.978837,-1.000122,-0.865769,-1.059456,0.648991
5542,-0.812384,-0.817320,0.770957,-0.676935,0.247213,-0.693048,-0.805937,-0.958883,-0.964671,-0.515476,0.722219
5543,-0.890486,-0.691207,0.354481,-0.844671,0.128885,-0.776066,-0.823308,-0.907406,-0.753941,-0.469180,0.609493
5544,-0.898462,-1.017345,0.333929,-0.993109,-0.135537,-0.999345,-0.948299,-1.014214,-1.044622,-0.800715,0.635164
5545,-0.926616,-0.584264,0.712943,-0.742368,-0.042975,-0.727545,-0.878244,-0.882775,-0.488640,-0.864720,0.831433
5546,-0.943146,-0.496280,0.730451,-0.852955,0.057901,-0.639192,-0.730195,-0.965845,-0.436567,-0.757049,0.564920
5547,-0.813825,-0.543848,0.775877,-0.671715,0.079353,-0.860987,-0.737456,-0.922111,-0.467826,-0.895221,0.870792
5548,-0.882830,-0.506469,0.355766,-0.823790,-0.429431,-0.840125,-0.808586,-0.955697,-0.706301,-0.774299,0.698938
5549,-0.848760,-0.508666,0.113595,-0.830203,0.232964,-0.790506,-0.726919,-0.878235,-0.368401,-0.710946,0.657059
5550,-0.826396,-1.000324,0.629560,-0.831228,-0.015258,-0.913429,-0.875813,-0.872782,-0.882603,-1.037229,0.618073
5551,-0.850408,-0.851142,0.587243,-0.854295,0.123611,-0.655099,-0.849729,-0.922109,-0.853421,-0.815708,0.569426
5552,-0.891379,-0.447786,-0.635109,-0.842543,0.426981,-0.747356,-0.756995,-0.970436,-0.847601,-0.864380,0.714188
5553,-0.888109,-0.912788,0.713469,-0.949331,-0.190001,-0.672076,-0.830031,-1.009839,-0.423126,-0.622130,0.635606
5554,-0.867390,-0.393418,0.374912,-0.672272,-0.122371,-0.511598,-0.828577,-0.945863,-0.415409,-0.722998,0.624370
5555,-0.837075,-0.503838,0.724548,-0.628815,-0.314814,-0.510088,-0.761156,-0.860836,-0.319532,-0.667214,0.371985
5556,-0.892354,-1.080682,1.184884,-0.696878,-0.559113,-0.713965,-0.577197,-1.003305,-0.644920,-0.877163,0.863075
5557,-0.790560,-0.420793,0.227262,-0.781191,0.020600,-0.746757,-0.743953,-0.897749,-0.157310,-0.623395,0.380738
5558,-0.848523,-0.635713,-0.093611,-0.884641,-0.435132,-0.776272,-0.724478,-0.866491,-0.560367,-0.864062,0.398660
5559,-0.885767,-1.506815,0.802452,-0.964817,-0.168584,-0.853338,-0.980582,-0.912901,-1.191205,-1.154716,0.852242
5560,-0.889585,-0.786389,-0.137421,-0.911354,-0.263485,-0.955110,-0.926510,-0.946213,-0.966109,-0.872963,0.952771
5561,-0.904601,-0.610974,0.198585,-0.800626,-0.360103,-0.482255,-0.674966,-0.894408,0.288772,-0.905722,0.420187
5562,-0.933371,-0.545150,1.160582,-0.928246,0.398581,-0.747045,-0.758762,-0.905337,0.537139,-0.785549,0.698500
5563,-0.798965,-1.110501,0.699642,-0.865155,-0.834217,-0.893913,-0.935142,-1.007121,-0.943731,-0.869822,0.456278
5564,-0.912205,0.046069,-0.770596,-0.834607,-0.101636,-0.819795,-0.739461,-0.899206,0.715614,-0.259322,0.328826
5565,-0.935964,-1.137675,0.978537,-0.862454,-0.425272,-0.924104,-0.941914,-0.933456,-0.885937,-0.959392,0.671617
5566,-0.776669,-1.423822,0.965340,-0.939603,-0.501045,-0.842210,-1.056116,-0.979566,-1.021118,-1.017473,0.660549
5567,-0.874304,-1.030867,0.641997,-1.017204,-0.728293,-0.504666,-0.969442,-1.033551,0.773417,-0.707599,0.472510
5568,-0.943100,-0.409451,0.949488,-0.695805,0.266215,-0.731169,-0.796340,-0.870922,-0.299296,-0.840014,0.650323
5569,-0.909421,-0.613220,0.539812,-0.680051,0.227470,-0.790547,-0.766106,-0.935716,-0.339362,-0.879685,0.584366
5570,-0.904342,-1.358998,0.728325,-1.026468,-0.281631,-0.770352,-1.043670,-0.934748,-1.093469,-0.759479,0.729896
5571,-0.840989,-0.558600,0.645256,-0.820434,-0.521440,-0.774090,-0.879233,-0.917482,-0.606912,-0.847796,0.328169
5572,-0.907014,-0.974686,0.626118,-0.703227,0.367830,-0.867326,-0.800945,-0.891573,-0.568877,-0.732717,0.759706
5573,-0.900472,-0.274974,0.180274,-0.814163,0.110846,-0.740552,-0.772642,-0.919706,-0.579837,-0.681584,0.445959
5574,-0.919284,-0.693804,0.856093,-0.642482,-0.363478,-0.604599,-0.812599,-0.889748,-0.941037,-0.929605,0.506678
5575,-0.788766,-0.905908,0.823279,-0.884906,-0.298875,-0.640221,-0.814615,-0.962937,-0.805990,-0.864637,0.066066
5576,-0.894561,0.074512,0.538357,-0.605707,0.001180,-0.488147,-0.763916,-0.899447,-0.497669,-0.720762,0.423282
5577,-0.857255,-0.164012,0.436438,-0.687888,-0.140822,-0.626373,-0.753418,-0.906424,-0.195382,-0.638923,0.440507
5578,-0.939345,-1.077031,0.726855,-0.807893,0.223073,-0.802191,-0.798495,-0.987909,-0.426571,-0.720032,0.589411
5579,-0.622514,-0.991193,0.412463,-0.718653,-0.431437,-0.708635,-0.757453,-0.985596,-0.888675,-0.979564,0.345507
5580,-0.818032,-0.956732,0.892264,-0.818736,-0.020818,-0.733726,-0.056297,-0.897338,-0.830492,-0.824100,0.216616
5581,-0.844004,-0.116017,0.372542,-0.697380,0.034121,-0.677890,-0.774028,-0.954473,-0.357461,-0.691924,0.515969
