,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
4186,0.021527,0.090658,0.161898,0.000213,0.335941,0.095812,0.000000,0.003580,0.010332,0.000327,0.715141
4187,0.024063,0.058447,0.122631,0.010575,0.519731,0.069353,0.000000,0.000896,0.018497,0.006841,0.535612
4188,0.040904,0.013443,0.720271,0.000075,0.033770,0.180901,0.000005,0.000220,0.004296,0.000002,0.539733
4189,0.028213,0.021951,0.269659,0.003089,0.130631,0.060642,0.000001,0.000661,0.000220,0.021273,0.780845
4190,0.023817,0.060956,0.412233,0.000036,0.985600,0.061933,0.000000,0.000933,0.534120,0.059468,0.666774
4191,0.025656,0.045958,0.832884,0.074252,0.118593,0.173556,0.000004,0.000814,0.148841,0.739005,0.720454
4192,0.037140,0.016458,0.559172,0.004250,0.114000,0.000725,0.000319,0.000322,0.000523,0.000859,0.550225
4193,0.023374,0.048770,0.086668,0.000000,0.995504,0.000065,0.000000,0.001292,0.000015,0.019610,0.573720
4194,0.026516,0.041120,0.440746,0.404200,0.610202,0.047583,0.000053,0.000707,0.000919,0.029953,0.597752
4195,0.026516,0.041120,0.682557,0.178221,0.317982,0.080580,0.000001,0.002447,0.000000,0.390324,0.728674
4196,0.034702,0.019009,0.573780,0.001273,0.443883,0.109677,0.000007,0.000303,0.004551,0.067818,0.535938
4197,0.036555,0.017188,0.710794,0.097233,0.037800,0.057770,0.000001,0.000310,0.022917,0.000139,0.603138
4198,0.032549,0.022492,0.561710,0.000095,0.071675,0.003173,0.000001,0.000315,0.000014,0.053322,0.656089
4199,0.030768,0.025615,0.505427,0.005828,0.532964,0.007255,0.000000,0.000354,0.003714,0.000003,0.584698
4200,0.036197,0.017302,0.786158,0.000586,0.341287,0.011525,0.000721,0.000262,0.001385,0.000040,0.621352
4201,0.038911,0.014900,0.847379,0.000011,0.121187,0.090376,0.000225,0.000282,0.149444,0.000696,0.509831
4202,0.027674,0.034410,0.159362,0.003116,0.009205,0.005757,0.000000,0.000527,0.010797,0.015423,0.643333
4203,0.023777,0.062966,0.236726,0.005262,0.432222,0.529703,0.000000,0.000892,0.036762,0.000202,0.509272
4204,0.041942,0.012761,0.960327,0.000551,0.268498,0.043541,0.000089,0.000217,0.018449,0.007022,0.584234
4205,0.027008,0.036078,0.288853,0.017941,0.360449,0.106968,0.000076,0.000737,0.028150,0.312263,0.615912
4206,0.023516,0.063501,0.397765,0.280070,0.833353,0.104922,0.000000,0.034702,0.014745,0.003111,0.656977
4207,0.025614,0.045577,0.154291,0.000148,0.035507,0.342526,0.000000,0.000885,0.052800,0.029375,0.650673
4208,0.028152,0.033659,0.362636,0.808104,0.158087,0.439379,0.000001,0.000671,0.024884,0.047997,0.466382
4209,0.024063,0.046969,0.333575,0.000002,0.002549,0.024506,0.000000,0.001025,0.031816,0.000074,0.718535
4210,0.028152,0.033659,0.216273,0.012893,0.971557,0.001620,0.000000,0.000611,0.000010,0.000367,0.769982
4211,0.036555,0.025214,0.964535,0.000163,0.443197,0.008535,0.000003,0.000315,0.000545,0.001692,0.533793
4212,0.036555,0.017188,0.561783,0.003157,0.397590,0.293662,0.000974,0.000333,0.011871,0.231151,0.600586
4213,0.028792,0.032025,0.874304,0.001050,0.000846,0.001300,0.000000,0.002293,0.004734,0.455410,0.716490
4214,0.027546,0.036488,0.133428,0.001168,0.393101,0.034141,0.000022,0.000695,0.012455,0.000165,0.584672
4215,0.026030,0.042511,0.290066,0.001198,0.958009,0.020439,0.000303,0.000779,0.049042,0.005675,0.655455
4216,0.048531,0.009663,0.912442,0.001149,0.051250,0.054997,0.002533,0.000210,0.000220,0.000396,0.471838
4217,0.021153,0.108573,0.118586,0.034542,0.982525,0.030512,0.000203,0.002238,0.143420,0.097474,0.739750
4218,0.026548,0.039250,0.561222,0.000020,0.102420,0.061671,0.000037,0.000648,0.056780,0.240020,0.567532
4219,0.033740,0.020634,0.798890,0.001027,0.170871,0.089440,0.000001,0.000364,0.025643,0.186778,0.722410
4220,0.035570,0.018108,0.242900,0.000149,0.268243,0.127639,0.000016,0.000294,0.006016,0.000046,0.395143
4221,0.037140,0.016458,0.908968,0.004619,0.316495,0.017819,0.005476,0.000305,0.001005,0.002436,0.598575
4222,0.040904,0.013443,0.868626,0.003388,0.029650,0.003137,0.000022,0.000280,0.000691,0.000226,0.477927
4223,0.025280,0.053085,0.778220,0.000131,0.008925,0.935300,0.000001,0.000974,0.023632,0.057516,0.529695
4224,0.033740,0.012931,0.981983,0.000234,0.102526,0.467031,0.008217,0.000387,0.000908,0.002720,0.522452
4225,0.035069,0.018868,0.849109,0.000218,0.029135,0.532931,0.000000,0.000335,0.000740,0.000022,0.585800
4226,0.024935,0.050905,0.374314,0.000519,0.849640,0.051117,0.000006,0.000828,0.028042,0.079721,0.567383
4227,0.030381,0.027182,0.532138,0.316435,0.920116,0.033470,0.000015,0.000504,0.002359,0.062510,0.634804
4228,0.021609,0.096933,0.085559,0.000152,0.060382,0.499428,0.000034,0.001508,0.829284,0.000826,0.794781
4229,0.028792,0.035755,0.081918,0.228676,0.930691,0.281432,0.000001,0.000560,0.006464,0.000206,0.617781
4230,0.028330,0.032105,0.374048,0.000750,0.778055,0.079770,0.000394,0.000546,0.058726,0.011170,0.532302
4231,0.033740,0.023466,0.471064,0.000000,0.338090,0.046857,0.002981,0.000390,0.013126,0.005289,0.537937
4232,0.025280,0.048430,0.119673,0.002902,0.876794,0.142991,0.000545,0.001348,0.000345,0.002889,0.696325
4233,0.026033,0.043095,0.063075,0.004125,0.713474,0.023144,0.000006,0.000816,0.184323,0.851564,0.654362
4234,0.026516,0.045233,0.091005,0.376463,0.364077,0.327924,0.000007,0.001800,0.116970,0.928133,0.595262
4235,0.028516,0.031153,0.415509,0.001042,0.019444,0.035913,0.000021,0.000496,0.028783,0.033274,0.634151
4236,0.027058,0.039140,0.687587,0.000014,0.570630,0.002876,0.000003,0.000883,0.006768,0.786864,0.589841
4237,0.030768,0.025615,0.911471,0.000445,0.102592,0.197850,0.000200,0.000334,0.010991,0.088136,0.721298
4238,0.023588,0.063474,0.652408,0.000023,0.628602,0.049463,0.000001,0.001364,0.000384,0.701804,0.622465
4239,0.028823,0.031427,0.479512,0.000005,0.064963,0.255732,0.000005,0.000529,0.287741,0.784170,0.694354
4240,0.028910,0.030703,0.471995,0.000002,0.292058,0.343394,0.000003,0.000560,0.134826,0.011054,0.568886
4241,0.035570,0.018108,0.682616,0.001805,0.711649,0.206303,0.000016,0.000312,0.000400,0.000027,0.620288
4242,0.021011,0.104851,0.033293,0.000973,0.883687,0.392535,0.000000,0.001672,0.076417,0.000648,0.726138
4243,0.032908,0.021683,0.774372,0.000459,0.018630,0.530729,0.000005,0.000358,0.001756,0.006527,0.613765
4244,0.026548,0.039250,0.117527,0.039385,0.088055,0.245008,0.000001,0.000483,0.003781,0.022816,0.644930
4245,0.029509,0.029895,0.451977,0.000016,0.947150,0.115203,0.000125,0.001047,0.001557,0.004199,0.631653
4246,0.032908,0.021683,0.398883,0.000009,0.883890,0.136332,0.000133,0.000414,0.014692,0.001919,0.606457
4247,0.019834,0.165796,0.033976,0.136441,0.716022,0.050598,0.000000,0.002038,0.037130,0.175767,0.796984
4248,0.033740,0.020634,0.891141,0.023121,0.877785,0.000508,0.000009,0.000362,0.000223,0.537836,0.644668
4249,0.023174,0.068560,0.092003,0.117857,0.678761,0.157904,0.000000,0.001029,0.002333,0.000974,0.829822
4250,0.025234,0.048105,0.054328,0.002283,0.991064,0.025005,0.000428,0.000794,0.007909,0.002247,0.777299
4251,0.024527,0.052772,0.199491,0.000066,0.359886,0.060340,0.000014,0.000722,0.146427,0.000828,0.547459
4252,0.038911,0.014900,0.982397,0.004551,0.042087,0.038917,0.000030,0.000227,0.000002,0.000000,0.610984
4253,0.028213,0.032946,0.206275,0.003339,0.895045,0.192944,0.001035,0.000634,0.000071,0.023190,0.542486
4254,0.022484,0.080821,0.121728,0.052078,0.046333,0.220564,0.000000,0.001056,0.046918,0.004339,0.639902
4255,0.033740,0.020634,0.491762,0.012199,0.011696,0.926815,0.000002,0.000312,0.004056,0.061479,0.720280
4256,0.057421,0.007192,0.969942,0.003080,0.112804,0.077524,0.000187,0.000136,0.000165,0.000020,0.559898
4257,0.026491,0.027979,0.216558,0.000000,0.274898,0.381591,0.000000,0.000726,0.003691,0.000005,0.621803
4258,0.027586,0.035254,0.346990,0.001470,0.089957,0.244311,0.000001,0.000555,0.031724,0.139208,0.680831
4259,0.026993,0.038273,0.373426,0.005837,0.804077,0.057659,0.000094,0.000506,0.174321,0.000367,0.549372
4260,0.037140,0.016458,0.808004,0.000003,0.146266,0.046824,0.000005,0.000299,0.160207,0.000033,0.591988
4261,0.029563,0.029273,0.500739,0.000980,0.930383,0.019241,0.000002,0.000390,0.085394,0.156870,0.695314
4262,0.047102,0.010235,0.727357,0.000130,0.147047,0.059248,0.000093,0.000183,0.002933,0.001821,0.574236
4263,0.027586,0.035254,0.238774,0.000195,0.248961,0.237395,0.000000,0.000613,0.433149,0.002647,0.599864
4264,0.025601,0.045025,0.282886,0.000006,0.476359,0.021103,0.000074,0.000926,0.018653,0.001101,0.646974
4265,0.026993,0.038273,0.137126,0.000059,0.722207,0.014304,0.000018,0.000706,0.039093,0.354055,0.722299
4266,0.047102,0.011865,0.727357,0.000010,0.544448,0.013521,0.000360,0.000161,0.000075,0.000453,0.574236
4267,0.024935,0.050905,0.093242,0.030509,0.269246,0.035986,0.000468,0.000867,0.018215,0.001424,0.628148
4268,0.026644,0.038280,0.582471,0.001208,0.016894,0.043554,0.000002,0.000559,0.047099,0.026912,0.648240
4269,0.036555,0.017188,0.749276,0.000139,0.007299,0.156711,0.000008,0.000284,0.000283,0.000082,0.524892
4270,0.019498,0.171365,0.024969,0.002971,0.744115,0.025500,0.000000,0.001968,0.611324,0.566157,0.793318
4271,0.033426,0.021348,0.899969,0.000003,0.493430,0.003946,0.000454,0.000382,0.020006,0.002516,0.570087
4272,0.026233,0.039144,0.404282,0.120731,0.748025,0.360445,0.002145,0.000859,0.002936,0.368439,0.611646
4273,0.021440,0.101342,0.039645,0.001863,0.042384,0.057960,0.000000,0.001502,0.426326,0.023860,0.642222
4274,0.037140,0.016458,0.858822,0.000097,0.005407,0.162290,0.000098,0.000252,0.005186,0.252291,0.597809
4275,0.057421,0.007192,0.986602,0.000661,0.060974,0.130533,0.000278,0.000133,0.001483,0.014288,0.578755
4276,0.023588,0.063474,0.068775,0.097601,0.180406,0.248242,0.000000,0.001894,0.000244,0.017084,0.735680
4277,0.035570,0.018108,0.963048,0.009074,0.363836,0.039456,0.000145,0.000300,0.000858,0.001732,0.603628
4278,0.024935,0.050905,0.139737,0.000489,0.002354,0.412613,0.000000,0.001052,0.024996,0.583799,0.558196
4279,0.023905,0.060826,0.477581,0.003178,0.592670,0.042805,0.000001,0.001273,0.059021,0.022569,0.510814
4280,0.022736,0.073915,0.084959,0.003078,0.181368,0.061162,0.000001,0.005821,0.001537,0.011186,0.651314
4281,0.024063,0.058447,0.060359,0.000483,0.592629,0.014046,0.000017,0.001586,0.004704,0.252627,0.685452
4282,0.032908,0.021683,0.567639,0.000141,0.606520,0.077743,0.000000,0.000429,0.000400,0.004685,0.426672
4283,0.037140,0.016458,0.740430,0.000222,0.003429,0.070209,0.001299,0.000311,0.005033,0.002150,0.602692
4284,0.022384,0.081836,0.161451,0.901851,0.697259,0.053048,0.000000,0.001341,0.841886,0.386468,0.664187
4285,0.037885,0.015689,0.808263,0.016540,0.012179,0.053810,0.000051,0.000265,0.002134,0.014172,0.594402
4286,0.024853,0.050182,0.128425,0.001697,0.668096,0.690864,0.000010,0.000781,0.019311,0.692057,0.628401
4287,0.023747,0.060929,0.262395,0.235902,0.693397,0.048659,0.000000,0.005150,0.012603,0.000483,0.653175
4288,0.050191,0.009124,0.791849,0.011688,0.119741,0.043171,0.000353,0.000157,0.000097,0.000673,0.569385
4289,0.025955,0.046169,0.438938,0.001264,0.547150,0.030050,0.000012,0.001187,0.004950,0.949415,0.682432
4290,0.026033,0.043095,0.322710,0.000410,0.941597,0.005208,0.000001,0.000775,0.000142,0.001479,0.576127
4291,0.029563,0.032462,0.533556,0.065814,0.010399,0.239869,0.000164,0.000534,0.000048,0.265565,0.642667
4292,0.037885,0.015689,0.808263,0.000106,0.016860,0.067904,0.000060,0.000265,0.016502,0.046916,0.594402
4293,0.037140,0.016458,0.963023,0.000635,0.033676,0.003609,0.000001,0.000304,0.015237,0.007773,0.400630
4294,0.023301,0.062649,0.089522,0.016957,0.900073,0.144749,0.000026,0.000878,0.090240,0.005731,0.622643
4295,0.032908,0.021683,0.648209,0.095299,0.084798,0.028564,0.000004,0.000353,0.003845,0.051349,0.484932
4296,0.024935,0.063442,0.634825,0.271148,0.018691,0.010883,0.000000,0.001006,0.032655,0.301969,0.732728
4297,0.019085,0.182172,0.037806,0.148896,0.278859,0.054232,0.000687,0.002421,0.065601,0.017127,0.673374
4298,0.024267,0.055756,0.474556,0.000083,0.296639,0.069166,0.000034,0.000868,0.047978,0.125565,0.696198
4299,0.032549,0.022492,0.700618,0.017621,0.333234,0.010857,0.000213,0.000330,0.001702,0.250074,0.633426
4300,0.031487,0.024431,0.294320,0.025295,0.229671,0.074667,0.000501,0.000487,0.007827,0.367730,0.619162
4301,0.035069,0.018868,0.707528,0.004342,0.980208,0.009937,0.000091,0.000349,0.001789,0.198990,0.607894
4302,0.037140,0.016458,0.888931,0.000387,0.731701,0.299338,0.000007,0.000265,0.000041,0.148349,0.598575
4303,0.032052,0.024430,0.677094,0.013706,0.447407,0.073383,0.000002,0.000553,0.005075,0.000139,0.625197
4304,0.026033,0.043095,0.289657,0.209665,0.981351,0.050844,0.000000,0.001162,0.463862,0.004058,0.679100
4305,0.035570,0.018108,0.757830,0.000001,0.257906,0.076471,0.000028,0.000290,0.006010,0.012227,0.620630
4306,0.032549,0.022492,0.963792,0.008629,0.095804,0.322219,0.000002,0.000425,0.000434,0.660259,0.619816
4307,0.027674,0.034410,0.381498,0.005026,0.034614,0.174550,0.000002,0.000601,0.302442,0.002493,0.400548
4308,0.024329,0.052686,0.181691,0.000002,0.993285,0.010373,0.000000,0.000902,0.097497,0.059043,0.703659
4309,0.025729,0.045223,0.201290,0.007109,0.071807,0.000920,0.000002,0.000870,0.000546,0.007649,0.541593
4310,0.027017,0.025512,0.297828,0.003932,0.197693,0.002612,0.000008,0.000599,0.000031,0.906109,0.665636
4311,0.025656,0.045958,0.271352,0.000234,0.737054,0.052335,0.000008,0.000564,0.004007,0.047349,0.685273
4312,0.024704,0.053456,0.679537,0.387334,0.061562,0.001278,0.000000,0.001442,0.006022,0.653168,0.555709
4313,0.034167,0.019849,0.602418,0.005412,0.280367,0.198595,0.000259,0.000366,0.001456,0.067456,0.558463
4314,0.022293,0.088993,0.035562,0.243442,0.814069,0.160514,0.000001,0.001539,0.078989,0.035038,0.763376
4315,0.023238,0.065970,0.126776,0.497155,0.088162,0.189431,0.000148,0.001483,0.024989,0.008399,0.690654
4316,0.024619,0.053403,0.249315,0.000992,0.326043,0.010699,0.000002,0.000907,0.009609,0.039059,0.766163
4317,0.028213,0.032946,0.287386,0.000742,0.002835,0.114699,0.000018,0.000576,0.167509,0.180816,0.688398
4318,0.024884,0.055464,0.044523,0.000607,0.160300,0.031424,0.000005,0.000675,0.000125,0.000005,0.508970
4319,0.050191,0.009124,0.947139,0.001605,0.031471,0.160687,0.000905,0.000166,0.000315,0.000627,0.569385
4320,0.040077,0.014112,0.885677,0.065206,0.127008,0.525369,0.000504,0.000375,0.003680,0.010778,0.723039
4321,0.028213,0.032946,0.513835,0.000011,0.009638,0.178776,0.000068,0.000569,0.010513,0.901319,0.679591
4322,0.050191,0.009124,0.778757,0.000074,0.656388,0.043171,0.000159,0.000163,0.000079,0.000990,0.587890
4323,0.032549,0.022492,0.817304,0.001846,0.962268,0.114680,0.000301,0.000444,0.000137,0.058184,0.413301
4324,0.022986,0.071099,0.378678,0.000314,0.924772,0.125058,0.000000,0.001369,0.170518,0.385777,0.696408
4325,0.028213,0.032946,0.586906,0.011939,0.843303,0.584766,0.000003,0.000648,0.002730,0.000031,0.518042
4326,0.044368,0.011445,0.873647,0.000330,0.345620,0.009625,0.000121,0.000177,0.000796,0.000532,0.483853
4327,0.039789,0.014173,0.943718,0.000114,0.701933,0.002323,0.000008,0.000227,0.000603,0.001645,0.712057
4328,0.030535,0.026449,0.482533,0.000011,0.184354,0.070162,0.000002,0.000412,0.080167,0.472210,0.600827
4329,0.050191,0.009124,0.921254,0.005315,0.133394,0.030670,0.000050,0.000166,0.002906,0.005139,0.486477
4330,0.024416,0.060981,0.269862,0.000015,0.671697,0.016271,0.000031,0.001271,0.128235,0.710645,0.898383
4331,0.044368,0.011445,0.908365,0.004131,0.247169,0.069524,0.000276,0.000212,0.000346,0.000140,0.546389
4332,0.026067,0.040641,0.106443,0.005505,0.333513,0.009515,0.000000,0.000764,0.000059,0.000495,0.588830
4333,0.023817,0.054571,0.103005,0.015317,0.181952,0.057916,0.000122,0.002324,0.003980,0.937628,0.700458
4334,0.041942,0.012761,0.480842,0.000003,0.061300,0.040170,0.000040,0.000206,0.001688,0.200005,0.567068
4335,0.027546,0.036488,0.128474,0.019283,0.638654,0.093246,0.000003,0.001526,0.000057,0.000011,0.654590
4336,0.024619,0.047796,0.220029,0.099749,0.990406,0.004165,0.000002,0.001187,0.272919,0.001193,0.752882
4337,0.029563,0.029273,0.203802,0.007416,0.049483,0.078445,0.000003,0.000531,0.066956,0.040557,0.749966
4338,0.023357,0.067776,0.442743,0.031327,0.726926,0.079115,0.000000,0.001256,0.010973,0.025831,0.654765
4339,0.043144,0.012084,0.874360,0.000374,0.403536,0.214479,0.000943,0.000223,0.007251,0.074904,0.390455
4340,0.041942,0.012761,0.928292,0.002547,0.036215,0.122971,0.000110,0.000205,0.000466,0.000805,0.602194
4341,0.038911,0.014900,0.734631,0.039456,0.522062,0.081565,0.000003,0.000248,0.100674,0.000002,0.521658
4342,0.029060,0.029870,0.456905,0.043955,0.373568,0.100411,0.000000,0.000498,0.065060,0.059440,0.609228
4343,0.022429,0.065746,0.054291,0.000031,0.999507,0.004801,0.000000,0.001326,0.157168,0.018525,0.575962
4344,0.036197,0.017302,0.968840,0.000221,0.218088,0.195257,0.000020,0.000280,0.002902,0.000504,0.599404
4345,0.021038,0.104568,0.048759,0.020705,0.343749,0.032621,0.000000,0.001670,0.450018,0.004718,0.779462
4346,0.021135,0.108681,0.080641,0.074125,0.993907,0.002524,0.002445,0.002073,0.018155,0.117649,0.730564
4347,0.036555,0.017188,0.763715,0.024913,0.520696,0.389324,0.001477,0.001214,0.000001,0.000002,0.599327
4348,0.028169,0.034679,0.512764,0.003681,0.987512,0.019747,0.000000,0.000826,0.000736,0.028516,0.612636
4349,0.025234,0.047688,0.152121,0.006236,0.018554,0.018981,0.000009,0.000828,0.007504,0.095926,0.679049
4350,0.033740,0.020634,0.491762,0.012199,0.011696,0.926815,0.000002,0.000312,0.004056,0.061479,0.720280
4351,0.026993,0.038273,0.249579,0.041085,0.850173,0.311749,0.000387,0.000683,0.089140,0.140269,0.691510
4352,0.028823,0.031427,0.649276,0.081929,0.069701,0.224435,0.000455,0.000667,0.000031,0.026725,0.667306
4353,0.033740,0.020634,0.459426,0.005158,0.397143,0.004377,0.000003,0.000357,0.002132,0.000050,0.363131
4354,0.039789,0.014173,0.719059,0.001107,0.173557,0.036433,0.000719,0.000219,0.002940,0.027009,0.490878
4355,0.025280,0.048430,0.173464,0.000006,0.997588,0.004068,0.000000,0.000808,0.155778,0.004504,0.791705
4356,0.026500,0.040032,0.278750,0.007344,0.041379,0.000635,0.000014,0.000707,0.004392,0.013381,0.567939
4357,0.041942,0.012761,0.896914,0.028288,0.011045,0.023828,0.000018,0.000221,0.000568,0.000943,0.560255
4358,0.028139,0.034233,0.247842,0.069125,0.642121,0.073942,0.000000,0.000408,0.013410,0.036723,0.712342
4359,0.036555,0.017188,0.801816,0.002867,0.725189,0.113083,0.000012,0.000326,0.001021,0.000853,0.613298
4360,0.026548,0.039250,0.352969,0.000015,0.856754,0.000427,0.000036,0.000539,0.162000,0.401034,0.481618
4361,0.027546,0.036488,0.987145,0.136333,0.368755,0.009247,0.000020,0.000936,0.005980,0.000068,0.522752
4362,0.025614,0.042606,0.232488,0.010936,0.596515,0.025421,0.000018,0.000895,0.039258,0.622883,0.528177
4363,0.025280,0.048430,0.595344,0.678829,0.786065,0.200624,0.000000,0.000646,0.074560,0.115771,0.551802
4364,0.025017,0.051015,0.859978,0.724910,0.806656,0.185360,0.000041,0.000832,0.000728,0.004361,0.747742
4365,0.022811,0.073623,0.091869,0.124108,0.745245,0.317460,0.000000,0.000923,0.012627,0.024325,0.741907
4366,0.050191,0.009124,0.898954,0.000134,0.211434,0.073222,0.000082,0.000120,0.000801,0.002289,0.598255
4367,0.029060,0.029870,0.442705,0.000486,0.007863,0.001636,0.000010,0.000535,0.000020,0.000035,0.483870
4368,0.020264,0.148009,0.024224,0.000803,0.867280,0.011262,0.000001,0.001624,0.275118,0.122094,0.834067
4369,0.028213,0.032946,0.537843,0.000026,0.027574,0.046455,0.000001,0.000526,0.003985,0.000219,0.514921
4370,0.021960,0.088271,0.038768,0.007496,0.092386,0.315547,0.000000,0.002236,0.025097,0.194207,0.657122
4371,0.028330,0.032105,0.401666,0.000126,0.294133,0.002153,0.000001,0.000461,0.527873,0.008289,0.675005
4372,0.032295,0.023218,0.774308,0.000060,0.031294,0.005851,0.000067,0.000492,0.013047,0.000028,0.727655
4373,0.024563,0.037990,0.447678,0.000011,0.140805,0.003878,0.000005,0.000857,0.001026,0.136158,0.564071
4374,0.042154,0.012717,0.992551,0.004885,0.805107,0.017854,0.000011,0.000267,0.000572,0.000012,0.462480
4375,0.050191,0.009124,0.947139,0.000126,0.030077,0.025124,0.000220,0.000166,0.000303,0.000464,0.587890
4376,0.023301,0.066104,0.403510,0.050671,0.840063,0.103351,0.000001,0.036964,0.003670,0.455181,0.660608
4377,0.031098,0.024689,0.655334,0.000000,0.049668,0.009651,0.000290,0.000358,0.000004,0.035238,0.707358
4378,0.038911,0.014900,0.309824,0.000879,0.466201,0.068581,0.000051,0.000244,0.000367,0.040395,0.657129
4379,0.028792,0.032025,0.817932,0.000006,0.002224,0.006767,0.000000,0.000681,0.004734,0.448682,0.657452
4380,0.027546,0.036488,0.256274,0.000006,0.941465,0.008515,0.000001,0.000693,0.042695,0.000194,0.730855
4381,0.028139,0.030199,0.445269,0.017115,0.972327,0.013210,0.000002,0.000719,0.444075,0.006493,0.737248
4382,0.030535,0.026449,0.568802,0.000028,0.028067,0.001918,0.000074,0.000433,0.000098,0.000121,0.686418
4383,0.038911,0.014900,0.793446,0.002240,0.001254,0.121294,0.000008,0.000274,0.000625,0.002211,0.420955
4384,0.032549,0.022492,0.888421,0.006758,0.037833,0.422900,0.000001,0.000384,0.822817,0.605306,0.569913
4385,0.029867,0.027709,0.074274,0.002064,0.038950,0.057339,0.000028,0.000416,0.573595,0.000681,0.703211
4386,0.023747,0.060929,0.083733,0.000130,0.716616,0.021671,0.000002,0.000884,0.020705,0.111337,0.689392
4387,0.025601,0.045025,0.339011,0.003218,0.847519,0.381793,0.000002,0.000617,0.001263,0.427433,0.806029
4388,0.026030,0.042511,0.590468,0.000012,0.512006,0.002640,0.000009,0.000660,0.011543,0.000188,0.616800
4389,0.023588,0.063474,0.116620,0.195080,0.401007,0.000740,0.000169,0.004730,0.000181,0.000001,0.678054
4390,0.029563,0.029273,0.409357,0.002058,0.135426,0.024385,0.000006,0.000521,0.000008,0.412424,0.813368
4391,0.035570,0.018108,0.705170,0.000042,0.436514,0.100289,0.000060,0.000293,0.219888,0.096240,0.603628
4392,0.030299,0.027811,0.473971,0.000071,0.799915,0.227059,0.000001,0.000903,0.004981,0.171090,0.663009
4393,0.043144,0.012084,0.889758,0.000719,0.208618,0.008512,0.000008,0.000218,0.001707,0.000001,0.644567
4394,0.041942,0.012761,0.675866,0.016834,0.051114,0.014176,0.000004,0.000201,0.000542,0.000091,0.629833
4395,0.029680,0.031673,0.468984,0.029658,0.456707,0.004769,0.000001,0.000496,0.021089,0.001259,0.633671
4396,0.029680,0.032466,0.350671,0.000558,0.516065,0.907321,0.000000,0.000434,0.001356,0.056780,0.583304
4397,0.035069,0.018868,0.697620,0.004096,0.085530,0.116783,0.000033,0.000366,0.002687,0.193895,0.498891
4398,0.028152,0.033659,0.406241,0.005027,0.018581,0.066887,0.000003,0.000632,0.000309,0.372452,0.568843
4399,0.029563,0.025655,0.595643,0.003099,0.283899,0.043321,0.000003,0.000484,0.006915,0.535222,0.637241
4400,0.026491,0.040651,0.765428,0.005982,0.971568,0.006981,0.000004,0.000735,0.005071,0.840406,0.684885
4401,0.021926,0.089631,0.042167,0.281904,0.687720,0.015836,0.000000,0.001147,0.315216,0.700904,0.678118
4402,0.024619,0.053403,0.524978,0.014361,0.249776,0.028619,0.000018,0.000880,0.034299,0.682718,0.695064
4403,0.030535,0.026449,0.565295,0.003284,0.995298,0.034125,0.000009,0.000462,0.001164,0.000129,0.671192
4404,0.024267,0.055756,0.053333,0.021203,0.516656,0.213904,0.000004,0.000890,0.021085,0.019334,0.778781
4405,0.020608,0.124339,0.111223,0.073678,0.536350,0.112382,0.000006,0.002060,0.182125,0.011551,0.708525
4406,0.035570,0.018108,0.648768,0.000003,0.034151,0.413462,0.012940,0.000325,0.009527,0.001469,0.534654
4407,0.026548,0.039250,0.136597,0.000226,0.317293,0.084619,0.000016,0.000707,0.059065,0.009182,0.560891
4408,0.025656,0.045958,0.413345,0.014786,0.948804,0.005345,0.000005,0.000947,0.011324,0.007723,0.607631
4409,0.035570,0.018108,0.763348,0.007461,0.026919,0.533102,0.000027,0.000359,0.029674,0.001096,0.482755
4410,0.021567,0.096033,0.062355,0.000707,0.969598,0.028829,0.000000,0.001412,0.000695,0.638320,0.652944
4411,0.028792,0.028179,0.316131,0.002642,0.126035,0.003160,0.000028,0.000590,0.013890,0.000000,0.659924
4412,0.022416,0.076154,0.589873,0.000022,0.491651,0.035347,0.000036,0.001062,0.055384,0.000225,0.683275
4413,0.025679,0.043358,0.247508,0.003678,0.877092,0.047700,0.000013,0.000614,0.103640,0.025309,0.670226
4414,0.028330,0.032105,0.312558,0.000002,0.016179,0.031092,0.000001,0.000527,0.020240,0.001463,0.588611
4415,0.030381,0.027182,0.503386,0.000014,0.228841,0.157288,0.000001,0.000438,0.376450,0.004151,0.686553
4416,0.031487,0.027948,0.254504,0.000268,0.476278,0.060240,0.001227,0.000448,0.172797,0.077683,0.793377
4417,0.024329,0.055919,0.400492,0.013091,0.853545,0.030066,0.000000,0.000959,0.003572,0.000098,0.606408
4418,0.033426,0.021348,0.205662,0.000006,0.109686,0.388411,0.001815,0.000572,0.002822,0.000748,0.570274
4419,0.050191,0.009124,0.976775,0.000862,0.119741,0.043171,0.000048,0.000162,0.000961,0.000990,0.580021
4420,0.028213,0.032946,0.246936,0.000143,0.391252,0.022219,0.000009,0.000629,0.016223,0.148829,0.547409
4421,0.026500,0.040032,0.204811,0.000473,0.194425,0.011806,0.000002,0.000874,0.218827,0.045790,0.599968
4422,0.024150,0.058372,0.431433,0.766602,0.934450,0.322826,0.000008,0.001277,0.430487,0.000001,0.753249
4423,0.026033,0.054282,0.143794,0.000007,0.019837,0.008489,0.000006,0.000741,0.000591,0.000732,0.527058
4424,0.030535,0.026449,0.383990,0.000759,0.839745,0.001057,0.000967,0.000488,0.000007,0.005315,0.618722
4425,0.024884,0.050634,0.229516,0.000214,0.103284,0.351806,0.000002,0.000892,0.037101,0.010282,0.682678
