,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
4698,-1.009377,-0.303852,0.290134,-0.434433,-0.628422,-0.819190,-0.811278,-0.896769,-0.677499,0.096900,0.325280
4699,-0.897013,-0.780161,0.743328,-0.502259,-0.628559,-0.733225,-0.806657,-0.901660,-0.759345,-0.777815,0.310988
4700,-0.893394,-1.470067,0.832311,-0.991381,-0.628546,-0.904026,-0.878510,-0.901633,-0.903814,-0.905028,0.062651
4701,-1.018070,-0.783347,0.331977,-0.706557,-0.628519,-0.406978,-0.642061,-0.900435,-0.920028,-0.872234,0.292130
4702,-0.812546,-0.867708,0.488377,-0.775505,-0.628342,-0.844272,-0.739329,-0.872097,-0.823914,-0.873918,0.319377
4703,-0.888193,-0.029033,0.445980,-0.356517,-0.628442,-0.730630,-0.593028,-0.883989,-0.234283,-0.557809,0.319315
4704,-1.046165,-0.818990,0.825599,-0.862449,-0.628663,-0.946444,-0.871274,-0.902945,-0.862784,-0.927704,0.385810
4705,-0.744163,-1.067442,0.714570,-1.042450,-0.628522,-0.940249,-0.863609,-0.900547,-0.914319,-0.791096,0.317284
4706,-0.553886,-0.719903,0.634239,-0.455115,-0.628538,-0.358505,-0.712253,-0.904038,0.031562,-0.446374,0.312063
4707,-0.804965,-0.397728,0.648037,-0.282081,-0.628519,-0.473820,-0.884867,-0.899512,-0.090707,-0.683760,0.319082
4708,-0.911120,-0.091376,0.660923,-0.365648,-0.628480,-0.637878,-0.647977,-0.873560,-0.442356,-0.572809,0.319428
4709,-1.057732,-0.735040,0.432801,-0.648050,-0.628505,-0.591095,-0.789727,-0.887606,-0.394186,-0.703067,0.319432
4710,-0.770739,-0.533343,0.516868,-0.470579,-0.628528,-0.535309,-0.783880,-0.898159,-0.532170,-0.722292,0.313610
4711,-0.804092,-0.581714,0.569906,-0.863393,-0.628419,-0.782940,-0.858332,-0.897538,-0.776771,-0.746051,0.323994
4712,-1.019379,-1.400066,0.825453,-0.930587,-0.628549,-0.767330,-0.876246,-0.901933,-0.713681,-0.670947,0.138822
4713,-0.965323,-0.566495,0.948467,-0.954821,-0.628168,-0.589619,-0.596588,-0.894580,0.912140,-0.779042,0.363120
4714,-0.902936,-1.163863,0.762238,-0.563253,-0.628542,-0.591419,-0.854418,-0.900511,-0.765510,-0.827024,0.262128
4715,-0.729638,-0.872289,0.716220,-0.484369,-0.628480,-0.571511,-0.885480,-0.888763,-0.515564,-0.820312,0.318528
4716,-0.754651,-0.740244,0.734300,-0.735106,-0.628547,-0.547949,-0.865463,-0.899948,-0.654336,-0.785922,0.258577
4717,-0.621933,-0.184560,0.263872,-0.709684,-0.628459,-0.160005,-0.815371,-0.900249,-0.809270,-0.806331,0.317822
4718,-0.662687,-1.053933,0.512685,-0.690993,-0.628455,-1.011091,-0.755522,-0.902144,-0.843992,-0.937938,0.304806
4719,-0.847476,-0.378990,0.571752,-0.429327,-0.628440,-0.617646,-0.662972,-0.896649,-0.526506,-0.555344,0.319280
4720,-0.715532,-0.742430,0.605648,-0.411939,-0.628483,-0.637258,-0.748651,-0.895715,-0.420692,-0.666873,0.320195
4721,-0.771310,-0.514985,0.746082,-0.616857,-0.628533,-0.697622,-0.863084,-0.898765,-0.761739,-0.886840,0.304006
4722,-0.957828,-1.000753,0.758468,-1.022370,-0.628555,-0.494639,-0.816076,-0.901203,-0.708321,-0.737064,0.268575
4723,-0.862661,-0.723312,0.811241,-0.500462,-0.628472,-0.711019,-0.768677,-0.872466,-0.417792,-0.166247,0.318905
4724,-0.527506,-0.705892,0.564223,-0.763479,-0.628505,-0.621543,-0.846274,-0.897912,-0.636407,-0.728426,0.313714
4725,-0.859482,-1.142802,0.828225,-0.900612,-0.628547,-0.637873,-0.818761,-0.900918,0.789000,-0.917586,0.290645
4726,-0.968668,-0.001251,0.331340,-0.764018,-0.628325,-0.584558,-0.809529,-0.876321,0.085051,-0.396679,0.319631
4727,-0.548764,-1.396585,0.737832,-0.825308,-0.628536,-0.777341,-0.807693,-0.901829,-0.893909,-0.839326,0.188482
4728,-0.726624,0.699842,0.696699,-0.788990,-0.628484,-0.793617,-0.846176,-0.902328,-0.473665,-0.658272,0.318623
4729,-0.758925,-1.038964,0.655887,-0.687499,-0.628522,-0.779961,-0.748597,-0.902132,-0.876648,-0.887730,0.280779
4730,-0.834195,-1.048639,0.823574,-0.850935,-0.628520,-0.873060,-0.817015,-0.903112,-0.681958,-0.681607,0.297980
4731,-0.862345,-0.208637,0.668862,-0.561958,-0.628569,-0.368795,-0.759035,-0.898146,-0.663852,-0.320897,0.340034
4732,-0.791975,-0.833982,0.617620,-0.878617,-0.628508,-0.761026,-0.855999,-0.900889,-0.871628,-0.833673,0.300508
4733,-1.068973,-1.248543,0.710264,-0.834774,-0.628543,-0.899705,-0.876524,-0.901471,-0.953062,-0.907210,0.188388
4734,-0.799600,-0.075616,0.498674,-0.115177,-0.628441,-0.642816,-0.825873,-0.895518,-0.306912,-0.726411,0.319501
4735,-0.752168,-0.541876,0.668556,-0.568508,-0.628872,-0.873907,-0.899237,-0.902793,0.130236,-0.186453,0.345250
4736,-0.702935,0.234980,0.561901,-0.675462,-0.628445,-0.735301,-0.722236,-0.894536,-0.358949,-0.846300,0.319445
4737,-0.698862,-1.353702,0.836981,-0.807375,-0.628540,-0.703110,-0.855541,-0.901085,-0.743201,-0.504237,0.249460
4738,-0.901580,-0.313692,0.361682,-0.675430,-0.628511,-0.572000,-0.807949,-0.898982,-0.826518,-0.584657,0.321107
4739,-0.912521,-1.254132,0.754552,-0.884177,-0.628542,-0.890283,-0.854788,-0.901852,-0.812814,-0.881151,0.233390
4740,-0.819587,-0.243974,0.742678,-0.584278,-0.628463,-0.673792,-0.724960,-0.901248,-0.332359,-0.636487,0.318872
4741,-0.592940,-1.100945,0.655633,-0.853439,-0.628488,-0.773342,-0.766940,-0.903350,-0.813834,-0.878455,0.271898
4742,-1.127617,-0.922262,0.621005,-0.797134,-0.628524,-0.894101,-0.864500,-0.902077,-0.927771,-0.876013,0.204742
4743,-0.754569,-1.205656,0.807661,-0.946246,-0.628540,-0.737092,-0.865693,-0.900863,-0.875071,-0.869318,0.170965
4744,-1.052430,-1.031295,0.747777,-0.583885,-0.628543,-0.648357,-0.869198,-0.894730,-0.504449,-0.810361,0.269216
4745,-0.669878,-0.956608,0.789455,-0.624506,-0.628525,-0.760913,-0.873660,-0.899757,-0.743840,-0.758035,0.292414
4746,-0.784316,-1.013228,0.702111,-1.172788,-0.628541,-0.689258,-0.791085,-0.902228,-0.499322,-0.815833,0.287586
4747,-0.726838,-0.507682,0.257949,-0.799711,-0.628415,-0.617936,-0.822445,-0.900158,0.249484,-0.380792,0.291897
4748,-0.825654,-1.349461,0.662440,-1.085931,-0.628539,-0.769170,-0.815135,-0.903153,-0.823502,-0.965135,0.131336
4749,-0.810519,-0.598974,0.803845,-0.119753,-0.628509,-0.414580,-0.774251,-0.901763,-0.292849,-0.538522,0.314950
4750,-0.962145,-0.376509,0.709026,-0.436421,-0.628538,-0.293366,-0.629713,-0.871151,-0.125464,-0.574578,0.318261
4751,-0.198578,-0.673821,0.783235,-0.882793,-0.628600,-0.620951,-0.895275,-0.901598,-0.840083,-0.897325,0.313329
4752,-0.985885,-1.287855,0.824116,-0.808463,-0.628546,-0.793808,-0.880771,-0.901735,-0.894657,-0.895145,0.202513
4753,-0.810144,-1.119815,0.809697,-0.956022,-0.628543,-0.699445,-0.876215,-0.900899,-0.643488,-0.736599,0.168565
4754,-0.796643,-1.535463,0.678633,-0.934338,-0.628533,-0.633156,-0.807143,-0.900975,-0.908926,-0.893032,0.214328
4755,-1.006866,-0.591470,0.634570,-0.490339,-0.628562,-0.739955,-0.787412,-0.897398,-1.006816,-0.789905,0.318238
4756,-0.570047,-0.705776,0.496916,-0.788524,-0.628519,-0.510319,-0.882039,-0.903747,-0.058283,-0.592161,0.311273
4757,-0.971835,-0.959737,0.737837,-0.637333,-0.628515,-0.749940,-0.882573,-0.900830,-0.583922,-0.744557,0.318584
4758,-0.681077,0.114018,0.301847,-0.675647,-0.628031,-0.734846,-0.822925,-0.897944,-0.815051,-0.634953,0.319675
4759,-0.982416,-1.049376,0.844645,-0.830479,-0.628540,-0.967346,-0.886176,-0.901289,-0.880495,-0.867146,0.320411
4760,-0.425109,-0.368597,0.771028,-0.192292,-0.628111,-0.756026,-0.799989,-0.902856,-0.839603,-0.886377,0.380747
4761,-1.003559,-0.825136,0.695099,-0.701431,-0.628528,-0.522665,-0.821517,-0.899314,-0.453072,-0.815634,0.313144
4762,-0.903884,-0.315152,0.399788,-0.411801,-0.628431,-0.713739,-0.644083,-0.891488,-0.447546,-0.798587,0.319530
4763,-0.898233,-0.054633,-0.390066,-0.676600,-0.629130,-0.107531,-0.876131,-0.900599,-0.811427,-0.786857,0.381215
4764,-1.057108,-1.345097,0.839703,-0.910819,-0.628546,-0.867820,-0.883711,-0.901392,-0.926012,-0.935339,0.206207
4765,-1.026962,-0.732603,0.569847,-0.976120,-0.628482,-0.983594,-0.822131,-0.898780,-0.163193,-0.749779,0.320593
4766,-0.925717,-1.216156,0.608918,-0.818240,-0.628535,-0.713267,-0.797338,-0.899902,-0.406243,-0.908038,0.320335
4767,-0.909729,-1.524138,0.806907,-0.907101,-0.628546,-0.965051,-0.880724,-0.902058,-0.904406,-0.896488,0.070904
4768,-0.969059,-0.739194,0.673637,-0.620139,-0.628640,-0.209707,-0.826804,-0.895563,-0.427189,-0.883193,0.313271
4769,-0.823685,-1.268704,0.731055,-0.708669,-0.628551,-0.596164,-0.871288,-0.903758,-0.167539,-0.737441,0.248589
4770,-0.890989,-0.841379,0.664672,-0.725992,-0.628696,-0.492680,-0.786759,-0.899449,-0.574455,-0.893600,0.307702
4771,-0.583178,-0.477091,0.792024,-0.676410,-0.628672,-0.857641,-0.776899,-0.900465,-0.588536,-0.835640,0.348128
4772,-0.621295,-1.192606,0.796168,-0.821903,-0.628545,-1.097760,-0.876281,-0.902062,-0.903352,-0.895461,0.226742
4773,-0.789186,-0.652265,0.646630,-0.642449,-0.628503,-0.598636,-0.885623,-0.879274,-0.792890,-0.823425,0.323148
4774,-0.853992,-0.491998,0.669524,-0.250647,-0.628466,-0.724619,-0.568697,-0.889726,-0.404390,-0.708633,0.319107
4775,-0.963199,-0.713893,0.837870,-0.447079,-0.628533,-0.641080,-0.841423,-0.897686,-0.554693,-0.661445,0.317124
4776,-0.747793,-0.601257,0.795641,-0.678623,-0.628540,-0.465121,-0.849159,-0.898090,-0.509741,-0.529788,0.306886
4777,-0.972926,-0.209727,0.350011,-0.392740,-0.628403,-0.712579,-0.808352,-0.894225,-0.692403,-0.621478,0.318591
4778,-0.929418,-0.730633,0.747103,-0.656647,-0.628523,-0.397173,-0.763346,-0.883724,-0.714639,-0.827340,0.313125
4779,-1.022402,-1.199569,0.772525,-0.828049,-0.628546,-0.636126,-0.875833,-0.900980,-0.241263,-0.613976,0.215393
4780,-0.853131,-0.582698,0.705111,-0.325710,-0.628517,-0.379944,-0.751299,-0.901090,-0.794970,-0.823080,0.318641
4781,-0.887782,-1.039008,0.811646,-0.764484,-0.628544,-0.969747,-0.878278,-0.902407,-0.907545,-0.927521,0.278316
4782,-1.004321,-1.055467,-0.196019,-1.080407,-0.628604,-0.990858,-0.805443,-0.904156,-0.856252,-0.964492,0.118137
4783,-0.761939,-0.649768,0.532795,-0.829078,-0.628536,-0.729305,-0.732726,-0.891403,-0.292233,-0.823815,0.313761
4784,-0.833492,-1.268681,0.821945,-1.073889,-0.628546,-0.766421,-0.883670,-0.902063,-0.869306,-0.898675,0.278620
4785,-0.997182,-0.559492,0.571600,-0.347582,-0.628500,-0.372386,-0.834346,-0.898602,-0.821141,-0.346111,0.315762
4786,-1.005428,-0.648066,0.777311,-0.226775,-0.628523,-0.694527,-0.799110,-0.898934,0.164673,-0.834205,0.317894
4787,-0.673644,0.847575,0.657862,-0.541917,-0.628489,-0.782188,-0.832527,-0.894330,-0.382403,-0.541664,0.319056
4788,-0.829293,-0.781498,0.917395,-0.844342,-0.628456,-0.636039,-0.811048,-0.899627,-0.161836,-0.825932,0.317769
4789,-0.835449,0.024630,0.184040,-0.294100,-0.628343,-0.467596,-0.646496,-0.897674,0.160914,-0.497717,0.319598
4790,-0.781935,0.140265,-0.511862,-0.418288,-0.627802,-0.815897,-0.597180,-0.894665,-0.210076,-0.813755,0.319640
4791,-1.100435,-0.672962,0.359081,-0.614346,-0.628490,-0.617021,-0.336488,-0.893768,-0.421671,-0.761942,0.311916
4792,-0.935369,-1.069612,0.606401,-0.906042,-0.628533,-0.580720,-0.858132,-0.899714,-0.728113,-0.789301,0.234683
4793,-0.898720,-0.918804,0.808724,-0.718758,-0.628536,-0.696269,-0.762431,-0.898430,-0.546368,-0.805632,0.325197
4794,-0.848372,-1.142540,0.753440,-0.864713,-0.628536,-0.995668,-0.881614,-0.899277,-0.916092,-0.883827,0.268229
4795,-0.826005,-0.045346,-0.664743,0.194640,-0.628527,-0.644222,-0.762370,-0.888645,0.600023,0.155524,0.319218
4796,-0.678341,-0.623576,0.726344,-0.471041,-0.628533,-0.486992,-0.813039,-0.891361,-0.636809,-0.756698,0.314974
4797,-0.921713,-0.517295,0.727939,-0.539962,-0.628670,-0.799595,-0.802290,-0.903467,-0.736036,-0.707275,0.327066
4798,-0.798503,-1.344533,0.824348,-0.961379,-0.628546,-0.921472,-0.880074,-0.901910,-0.892503,-0.895032,0.208053
4799,-0.714166,-0.800511,0.716837,-0.877890,-0.628533,-0.574967,-0.815538,-0.902669,-0.537407,-0.770445,0.314884
4800,-1.027795,-0.564543,0.659447,-0.604910,-0.628468,-0.667720,-0.794902,-0.888543,-0.661490,-0.702457,0.318643
4801,-0.828507,-0.712140,0.642186,-0.765458,-0.628536,-0.614594,-0.777006,-0.898597,-0.836820,-0.880431,0.273889
4802,-0.113636,-0.414260,0.487464,-0.681745,-0.628398,-0.651254,-0.879196,-0.900040,-0.735924,-0.881305,0.317191
4803,-0.918041,-1.549780,0.835683,-0.996742,-0.628546,-0.922195,-0.879970,-0.902043,-0.893130,-0.896268,0.215206
4804,-0.893264,-0.679389,0.688231,-0.773305,-0.628357,-0.904779,-0.825273,-0.900181,0.597097,-0.868136,0.631519
4805,-0.577838,-0.773141,0.515061,-0.535070,-0.628521,-0.537967,-0.781857,-0.889835,-0.354375,-0.687674,0.315646
4806,-0.857418,-0.833553,0.755396,-0.548695,-0.628572,-0.883829,-0.828969,-0.901707,-0.700738,-0.894130,0.308216
4807,-0.851146,-0.520639,0.086140,-0.831017,-0.627980,-0.805135,-0.706145,-0.896762,-0.718761,-0.884098,0.365106
4808,-1.175076,-0.971507,0.785462,-0.762276,-0.628542,-0.929129,-0.883228,-0.901608,-0.948288,-0.818635,0.300651
4809,-0.836651,-1.047341,0.823275,-0.466048,-0.628545,-0.735910,-0.851623,-0.900450,-0.768584,-0.792202,0.225371
4810,-0.914387,-0.482954,0.816078,-0.875850,-0.628466,-0.779191,-0.606015,-0.897629,0.177547,-0.802888,0.318763
4811,-0.855038,-0.248394,0.506175,-0.182721,-0.628456,-0.623922,-0.672769,-0.887031,-0.139678,-0.704867,0.319455
4812,-1.081576,-1.203534,0.601173,-0.714682,-0.628527,-0.674191,-0.854405,-0.894974,-0.609765,-0.749003,0.300780
4813,-0.766796,-0.719323,0.657074,-0.553433,-0.628509,-0.578501,-0.858374,-0.902463,-0.210308,-0.622715,0.317634
4814,-0.876297,0.687393,0.439628,-0.315284,-0.628313,-0.639864,-0.709207,-0.865808,-0.066983,-0.509321,0.319636
4815,-0.834184,-1.370382,0.785362,-0.848146,-0.628532,-0.972044,-0.892988,-0.900840,-0.910901,-0.878312,0.255002
4816,-1.060978,-1.103379,0.813495,-0.810309,-0.628532,-0.931374,-0.871114,-0.901794,-0.959835,-0.912833,0.136286
4817,-0.866539,0.329660,-0.318945,-0.563992,-0.627178,-0.610374,-0.269009,-0.860190,0.907100,-0.210021,0.319647
4818,-0.902346,-1.428015,0.839280,-0.976290,-0.628546,-0.868136,-0.880262,-0.902052,-0.895876,-0.896978,0.158899
4819,-0.574548,-1.230004,0.758504,-1.020488,-0.628542,-0.863089,-0.882585,-0.901914,-0.813755,-0.868255,0.254441
4820,-0.884044,-0.917880,0.827756,-0.015173,-0.628509,-0.789193,-0.772474,-0.885688,-0.772068,-0.851255,0.314296
4821,-0.924467,-1.380296,0.819640,-0.930719,-0.628542,-0.846709,-0.868400,-0.901879,-0.840115,-0.870834,0.210867
4822,-0.937598,-0.702972,0.705343,-0.967265,-0.628507,-0.798097,-0.885553,-0.899300,-0.800746,-0.853474,0.289439
4823,-1.053656,-1.231050,0.702384,-0.911267,-0.628521,-0.963717,-0.817941,-0.901350,-0.896943,-0.884841,0.210776
4824,-0.773741,-0.936780,0.679127,-0.718576,-0.628550,-0.453075,-0.803121,-0.899728,-0.785525,-0.845222,0.257701
4825,-0.977200,0.883363,0.761179,-0.436311,-0.628499,-0.573124,-0.824726,-0.897033,-0.460636,-0.629955,0.318499
4826,-0.854760,-1.073877,0.633975,-0.690669,-0.628550,-0.907857,-0.878673,-0.902447,-0.927389,-0.841183,0.259619
4827,-0.765839,-1.148369,0.799190,-0.730699,-0.628536,-0.829522,-0.828122,-0.902010,-0.823737,-0.833795,0.263186
4828,-0.876449,-0.698784,0.917231,-0.462041,-0.628483,-0.734333,-0.776941,-0.892670,-0.573859,-0.683909,0.319029
4829,-0.783256,-0.155327,0.496097,-0.624829,-0.628477,-0.482912,-0.602553,-0.894958,-0.423283,-0.560639,0.319449
4830,-0.720391,-1.532076,0.836376,-0.839186,-0.628546,-0.877651,-0.879874,-0.902136,-0.895316,-0.897255,0.407798
4831,-0.854760,-1.073877,0.633975,-0.690669,-0.628550,-0.907857,-0.878673,-0.902447,-0.927389,-0.841183,0.259619
4832,-0.878809,-0.597262,0.889861,-0.516646,-0.628528,-0.862776,-0.869375,-0.895898,-0.692543,-0.915096,0.311753
4833,-0.854561,-1.156829,0.513600,-1.080328,-0.628553,-0.480383,-0.814686,-0.903207,0.202276,-0.739883,0.164262
4834,-0.729903,-0.338790,0.245848,-0.264644,-0.628362,-0.446839,-0.748826,-0.875012,-0.267351,-0.314433,0.319449
4835,-0.871747,-1.323037,0.830139,-0.896586,-0.628544,-0.795777,-0.868793,-0.902787,-0.668093,-0.841025,0.284869
4836,-0.786597,-0.958699,0.736386,-0.779115,-0.628534,-0.963399,-0.873115,-0.901543,-0.797061,-0.918291,0.240487
4837,-0.846101,-1.461264,0.846245,-1.064592,-0.628548,-0.942779,-0.879983,-0.901691,-0.879308,-0.919867,-0.062699
4838,-0.922345,-0.812305,0.792563,-0.582913,-0.628537,-0.580352,-0.840242,-0.899921,-0.882471,-0.935526,0.302391
4839,-0.641954,-1.332348,0.817925,-0.710022,-0.628541,-0.623103,-0.869440,-0.901242,-0.865419,-0.865621,0.173572
4840,-0.871012,-1.073435,0.853995,-1.030912,-0.628554,-0.818764,-0.882610,-0.901129,-0.807786,-0.940886,0.119798
4841,-0.869514,-1.214058,0.779769,-0.842566,-0.628544,-0.782720,-0.880981,-0.901168,-0.882185,-0.743487,0.284853
4842,-0.789349,-0.801163,0.795468,-0.595608,-0.628523,-0.886428,-0.852141,-0.900155,-0.825539,-0.898241,0.308967
4843,-0.890086,-1.084773,0.653865,-1.044476,-0.628535,-0.737728,-0.842976,-0.902193,0.320101,-0.743605,0.238566
4844,-0.916059,-0.663654,0.676656,-0.711727,-0.628506,-0.723293,-0.737682,-0.901902,-0.591383,-0.862677,0.315157
4845,-0.824449,-0.978230,0.799461,-0.704278,-0.628536,-0.659906,-0.818126,-0.902234,-0.810685,-0.838385,0.309207
4846,-0.564802,-0.988180,0.797695,0.027014,-0.628585,-0.910048,-0.784987,-0.901371,-0.784221,-0.857190,0.297381
4847,-1.098803,-1.084550,0.786129,-0.827916,-0.628543,-0.944762,-0.888984,-0.901857,-0.956496,-0.893192,0.229884
4848,-0.740790,0.242014,0.531326,-0.642090,-0.628520,-0.459478,-0.891482,-0.886451,-0.354720,-0.590617,0.318469
4849,-1.011750,-0.775902,0.888498,-0.497101,-0.628519,-0.717076,-0.783872,-0.900000,-0.791462,-0.856040,0.312438
4850,-0.805015,-0.984587,0.771550,-0.634482,-0.628528,-0.956114,-0.893488,-0.899510,-0.905659,-0.882603,0.313596
4851,-0.829176,-1.286437,0.821553,-0.904855,-0.628547,-0.866566,-0.880953,-0.899459,-0.890494,-0.900942,0.119179
4852,-0.970563,-0.573738,0.683148,-0.625601,-0.628515,-0.532069,-0.830208,-0.896367,-0.756763,-0.746930,0.312287
4853,-1.017093,-1.518607,0.836910,-0.951710,-0.628548,-0.819900,-0.869155,-0.902440,-0.787086,-0.889882,0.249192
4854,-0.906976,-1.277463,0.731742,-1.117915,-0.628542,-0.556589,-0.842644,-0.902708,-0.536886,-0.897669,0.236030
4855,-0.940618,-0.347001,-0.549186,0.245761,-0.628575,-0.757346,-0.801550,-0.900829,0.438528,0.123166,0.317361
4856,-1.008703,-1.266866,0.778839,-0.873278,-0.628544,-0.931509,-0.863637,-0.901646,-0.842201,-0.889999,0.245189
4857,-0.818148,0.172458,0.757633,-0.432474,-0.628506,-0.590676,-0.892827,-0.898350,-0.561610,-0.739586,0.318562
4858,-0.868749,-1.518488,0.795536,-1.098632,-0.628540,-0.910678,-0.882118,-0.901210,-0.914918,-0.887075,0.138077
4859,-0.902324,-1.172252,0.712737,-0.984227,-0.628583,-0.831679,-0.836661,-0.900982,-0.856981,-0.842454,0.274172
4860,-0.782232,-1.261431,0.806552,-0.610626,-0.628546,-0.760888,-0.847339,-0.902174,-0.684148,-0.839333,0.252767
4861,-0.849934,-0.425876,0.584930,-0.648999,-0.628469,-0.427943,-0.828887,-0.901641,-0.842682,-0.604039,0.322592
4862,-0.918946,-1.157771,0.657268,-0.832201,-0.628537,-0.797837,-0.874363,-0.902562,-0.069993,-0.739994,0.155800
4863,-0.885986,-0.725011,0.592148,-0.724857,-0.628503,-0.658024,-0.749083,-0.899347,-0.733851,-0.677624,0.309522
4864,-1.034696,-1.024391,0.711098,-0.291158,-0.628543,-0.500555,-0.781337,-0.900495,-0.276936,-0.728119,0.306509
4865,-1.054009,-0.996098,0.828342,-1.079482,-0.628541,-0.607849,-0.874421,-0.899463,-0.767716,-0.860057,0.300251
4866,-0.967142,-1.459077,0.827774,-0.638731,-0.628548,-0.566601,-0.868816,-0.901574,-0.875578,-0.878580,0.170323
4867,-0.870623,-1.306631,0.833319,-0.893415,-0.628544,-0.962745,-0.878679,-0.901602,-0.857571,-0.892687,0.250690
4868,-0.961572,-1.227836,0.696900,-0.941423,-0.628539,-0.700445,-0.748778,-0.901598,-0.716188,-0.936260,0.282777
4869,-0.567682,-1.154058,0.818440,-0.807284,-0.628535,-0.920991,-0.870526,-0.899976,-0.826974,-0.888013,0.281399
4870,-0.830519,0.029408,0.376000,-0.738094,-0.628454,-0.672840,-0.893185,-0.895076,0.025869,-0.544972,0.319581
4871,-0.923694,0.155785,0.127488,-0.269237,-0.628597,-0.304375,-0.710326,-0.887927,-0.281863,-0.227025,0.319642
4872,-0.782370,-0.358411,0.396178,-0.568720,-0.628473,-0.601019,-0.820656,-0.891265,-0.513715,-0.798602,0.316213
4873,-0.990600,-0.976070,0.693476,-0.780444,-0.628555,-0.770677,-0.883815,-0.901475,-0.868333,-0.923671,0.293752
4874,-1.010919,-1.263840,0.877641,-0.965018,-0.628545,-0.950238,-0.877827,-0.901813,-0.882168,-0.920324,0.293916
4875,-0.797060,0.125470,0.328498,-0.636295,-0.628380,-0.560033,-0.867976,-0.892522,-0.053343,-0.568380,0.319572
4876,-0.997945,-0.602373,0.715797,-0.114826,-0.628538,-0.991412,-0.759116,-0.899183,-0.567468,-0.896010,0.328399
4877,-1.050044,-1.053243,0.879710,-0.752784,-0.628602,-0.975447,-0.867641,-0.905259,-0.793344,-0.942274,0.712364
4878,-0.758162,-1.123464,0.725229,-0.889270,-0.628538,-0.699207,-0.844313,-0.899414,-0.713793,-0.849067,0.300181
4879,-0.790010,0.325779,0.530288,-0.472251,-0.628515,-0.579258,-0.879293,-0.883548,-0.223025,-0.541601,0.318269
4880,-0.870774,-1.205168,0.823820,-0.657476,-0.628543,-0.771973,-0.828392,-0.903578,-0.656410,-0.843650,0.279818
4881,-0.826673,-0.806832,0.506992,-1.045326,-0.628512,-0.583748,-0.782644,-0.903313,-0.511627,-0.888137,0.320184
4882,-0.941044,-1.205368,0.619585,-0.668224,-0.628539,-0.607566,-0.848066,-0.901407,-0.171329,-0.749367,0.209151
4883,-0.727065,-1.383889,0.766984,-1.166688,-0.628546,-0.982129,-0.879790,-0.901940,-0.914333,-0.889467,0.142847
4884,-1.008980,-1.409964,0.811672,-0.873452,-0.628543,-0.892627,-0.883127,-0.900767,-0.918200,-0.904569,0.074789
4885,-0.783324,-1.278299,0.780764,-0.740799,-0.628543,-0.852753,-0.881420,-0.901764,-0.938579,0.211541,0.271588
4886,-0.899753,-1.434847,0.840258,-0.934587,-0.628544,-0.958534,-0.876407,-0.901813,-0.899983,-0.900846,0.141927
4887,-1.026509,-1.276321,0.829482,-1.203257,-0.628544,-0.727557,-0.876801,-0.901740,-0.796730,-0.870177,0.278787
4888,-0.903749,-0.430659,0.367101,-0.624081,-0.628527,-0.360984,-0.663082,-0.890752,0.380334,-0.461848,0.318145
4889,-0.970531,-0.559944,0.718756,-0.395192,-0.628530,-0.547595,-0.763916,-0.886671,-0.233263,-0.581118,0.319604
4890,-0.855932,-1.390119,0.824755,-0.952996,-0.628546,-0.939755,-0.879963,-0.901919,-0.893126,-0.895258,0.198250
4891,-0.979963,-0.935060,0.776707,-0.747730,-0.628530,-0.926819,-0.862254,-0.899575,-0.650309,-0.744287,0.304185
4892,-0.791843,-0.850344,0.762590,-0.401605,-0.628520,-0.678602,-0.734071,-0.891038,-0.799035,-0.752696,0.317946
4893,-0.845811,-1.130983,0.696994,-1.097226,-0.628533,-0.780072,-0.871833,-0.902412,-0.814845,-0.791938,0.269796
4894,-1.028876,-0.559600,-0.105932,-1.041548,-0.628390,-0.690562,-0.833112,-0.896085,0.106782,-0.636359,0.230220
4895,-0.848405,-0.138544,-0.702256,-0.553962,-0.627612,-0.837870,-0.481551,-0.891406,0.355628,-0.749289,0.528079
4896,-0.789831,0.000878,-0.063785,-0.384193,-0.628420,-0.692791,-0.569478,-0.898224,-0.355537,-0.517096,0.319473
4897,-0.870070,0.483133,-0.145441,-0.621278,-0.628862,-0.635014,-0.662244,-0.892537,-0.596063,-0.416897,0.319647
4898,-0.809032,-1.047823,0.419693,-0.829605,-0.628527,-0.567372,-0.802149,-0.897470,0.872507,-0.794324,0.236768
4899,-0.850766,-0.908836,0.654253,-0.975092,-0.628503,-0.894024,-0.861847,-0.899367,-0.914826,-0.859724,0.300570
4900,-0.887770,-0.907145,0.572116,-0.280458,-0.628464,-0.734931,-0.861280,-0.902280,-0.323311,-0.948908,-0.118044
4901,-0.903794,-0.516243,0.607678,-0.637771,-0.628548,-0.548988,-0.854500,-0.902435,-0.944461,-0.892837,0.317058
4902,-0.816362,0.769277,-1.876081,-0.475185,-0.629989,-0.584977,-0.369439,-0.887022,0.572000,0.129336,0.319647
4903,-0.740307,-0.659595,0.434368,-0.640346,-0.628478,-0.554676,-0.808776,-0.889988,-0.523708,-0.782097,0.313791
4904,-0.916155,-1.283407,0.816373,-0.832199,-0.628548,-0.756837,-0.869529,-0.899023,-0.894440,-0.900421,0.227569
4905,-1.011600,-1.005060,0.754796,-0.939364,-0.628518,-0.901720,-0.891963,-0.899085,-0.949528,-0.893814,0.296103
