,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
5347,0.060000,0.271193,0.393708,0.497832,0.500008,0.101606,0.172965,0.201955,0.277706,0.075948,0.676809
5348,0.059992,0.260292,0.503329,0.334922,0.493931,0.095583,0.137564,0.072553,0.277342,0.075368,0.673544
5349,0.060041,0.259731,0.498417,0.350794,0.495602,0.083160,0.152263,0.103923,0.312248,0.070842,0.674261
5350,0.060018,0.263454,0.467699,0.511004,0.495645,0.085582,0.158488,0.348605,0.227857,0.074293,0.675596
5351,0.060192,0.325168,0.133376,0.584674,0.511607,0.093067,0.155128,0.783162,0.381785,0.068145,0.681503
5352,0.060311,0.235334,0.807757,0.107315,0.464156,0.134469,0.054953,0.010348,0.137888,0.069468,0.666692
5353,0.059809,0.307108,0.189089,0.535344,0.507514,0.075903,0.148860,0.479420,0.231782,0.073161,0.679127
5354,0.060119,0.250039,0.593509,0.411180,0.490638,0.094288,0.126606,0.030223,0.264068,0.076655,0.673286
5355,0.060278,0.239345,0.827117,0.103392,0.452806,0.133501,0.064186,0.007549,0.086057,0.069392,0.664163
5356,0.060119,0.250039,0.593509,0.471601,0.489657,0.108508,0.106541,0.063226,0.193584,0.075070,0.672155
5357,0.060147,0.252476,0.561119,0.481841,0.492590,0.099249,0.162065,0.177113,0.295724,0.079661,0.673177
5358,0.060000,0.271193,0.379853,0.385826,0.501521,0.110049,0.186759,0.143482,0.263920,0.078141,0.676100
5359,0.060228,0.237537,0.823466,0.121834,0.457553,0.152363,0.069994,0.018409,0.100653,0.070090,0.664349
5360,0.060278,0.239345,0.825849,0.096209,0.452820,0.161332,0.050018,0.011521,0.084881,0.067039,0.663645
5361,0.060299,0.240532,0.825945,0.087421,0.450531,0.141994,0.054269,0.010708,0.091012,0.067984,0.663106
5362,0.059990,0.248695,0.634215,0.407921,0.486103,0.122321,0.143477,0.085408,0.193802,0.074171,0.671860
5363,0.060200,0.236930,0.820587,0.129649,0.459601,0.130112,0.059207,0.019189,0.099141,0.070170,0.664951
5364,0.060256,0.240629,0.696195,0.331535,0.482689,0.119692,0.099626,0.015578,0.188449,0.074158,0.671502
5365,0.060256,0.240629,0.701824,0.285272,0.482055,0.118413,0.115378,0.050750,0.150647,0.076002,0.669477
5366,0.060083,0.257219,0.469775,0.541880,0.495712,0.094368,0.141817,0.103277,0.215314,0.075299,0.674670
5367,0.060026,0.266969,0.440567,0.400225,0.498485,0.085493,0.227587,0.116756,0.346482,0.072997,0.675223
5368,0.056405,0.469350,0.035295,0.308183,0.494738,0.116236,0.080902,0.604304,0.242878,0.061536,0.690051
5369,0.060028,0.253633,0.553996,0.456755,0.491351,0.099029,0.104827,0.081297,0.170538,0.076343,0.673224
5370,0.060345,0.235246,0.781957,0.283551,0.471345,0.123096,0.088764,0.013181,0.131147,0.073296,0.668551
5371,0.060348,0.239982,0.684756,0.371186,0.483524,0.130167,0.131526,0.030024,0.276392,0.075234,0.671017
5372,0.059898,0.291212,0.270942,0.538734,0.504009,0.081811,0.182000,0.417516,0.227800,0.070966,0.678687
5373,0.060532,0.240822,0.822280,0.083289,0.449640,0.134010,0.061072,0.011719,0.081389,0.068206,0.662853
5374,0.059974,0.275764,0.343172,0.483102,0.502502,0.071018,0.207893,0.209923,0.264751,0.072357,0.675846
5375,0.060107,0.239014,0.737025,0.306626,0.476905,0.108448,0.105633,0.015183,0.236456,0.074957,0.669384
5376,0.060311,0.235334,0.812963,0.162207,0.464535,0.128880,0.068015,0.020509,0.071843,0.068878,0.666355
5377,0.060150,0.247309,0.625757,0.360308,0.489418,0.127230,0.161159,0.113904,0.196534,0.070881,0.673393
5378,0.060054,0.263134,0.455395,0.462194,0.497307,0.085594,0.131898,0.169784,0.193497,0.070846,0.676349
5379,0.054273,0.396925,0.106241,0.039402,0.457244,0.167987,0.079854,0.042790,0.227038,0.063356,0.693771
5380,0.060275,0.235375,0.800126,0.193325,0.466207,0.116755,0.092871,0.018238,0.119238,0.070105,0.667505
5381,0.060191,0.239642,0.718506,0.218060,0.479457,0.123810,0.131947,0.038546,0.148783,0.079579,0.670033
5382,0.060254,0.238344,0.825234,0.101398,0.455660,0.135934,0.055782,0.010241,0.079470,0.066454,0.663908
5383,0.060227,0.238181,0.724110,0.338227,0.477558,0.147956,0.091231,0.012476,0.163714,0.085126,0.669294
5384,0.060026,0.266969,0.427005,0.515388,0.498350,0.082146,0.170775,0.161447,0.278761,0.074031,0.676120
5385,0.060091,0.251439,0.520148,0.410757,0.492218,0.107973,0.152672,0.054815,0.252662,0.072667,0.672370
5386,0.060041,0.259731,0.447739,0.427076,0.494341,0.110753,0.134873,0.069517,0.260729,0.076845,0.675747
5387,0.060170,0.236855,0.770840,0.237029,0.471569,0.121206,0.119037,0.036768,0.179615,0.072092,0.668345
5388,0.060065,0.256252,0.529181,0.407232,0.493682,0.101839,0.160912,0.162718,0.219530,0.073381,0.674176
5389,0.060049,0.266579,0.420264,0.508730,0.498355,0.112539,0.200050,0.291908,0.260378,0.071687,0.675658
5390,0.059927,0.244922,0.689986,0.293003,0.481519,0.108364,0.098581,0.051254,0.175034,0.076748,0.670693
5391,0.059769,0.319488,0.150397,0.557136,0.509301,0.075342,0.158543,0.676274,0.323836,0.067168,0.678801
5392,0.060299,0.240532,0.825455,0.088721,0.450501,0.145513,0.060949,0.012015,0.083752,0.068005,0.663099
5393,0.060383,0.235900,0.817529,0.143761,0.460586,0.152748,0.059335,0.013442,0.103254,0.067389,0.665325
5394,0.059977,0.271615,0.393058,0.555797,0.498208,0.107593,0.226310,0.171747,0.333328,0.085039,0.675366
5395,0.060256,0.240629,0.680824,0.346988,0.482808,0.092994,0.125741,0.071101,0.154780,0.075575,0.670729
5396,0.060254,0.238344,0.825234,0.113362,0.455894,0.145462,0.052681,0.013275,0.073139,0.066504,0.664248
5397,0.060158,0.241350,0.692870,0.334989,0.482240,0.148045,0.106822,0.016916,0.175940,0.078541,0.670273
5398,0.060083,0.259233,0.490096,0.526411,0.495356,0.090857,0.152991,0.134759,0.210145,0.075682,0.674428
5399,0.060299,0.240532,0.823090,0.093802,0.450603,0.145513,0.056844,0.012015,0.092553,0.068456,0.663330
5400,0.060299,0.240532,0.826583,0.088673,0.450726,0.146950,0.063139,0.011578,0.080720,0.067912,0.663152
5401,0.060041,0.259731,0.493165,0.476655,0.494522,0.078247,0.168039,0.096205,0.274429,0.079259,0.674323
5402,0.059974,0.251378,0.612861,0.516788,0.488659,0.121194,0.139306,0.088222,0.227873,0.074938,0.671919
5403,0.060204,0.236131,0.783314,0.161255,0.470272,0.112891,0.079398,0.014457,0.120365,0.070984,0.668069
5404,0.060065,0.256252,0.532695,0.439686,0.493174,0.106821,0.144556,0.102566,0.222542,0.073063,0.675349
5405,0.060026,0.266969,0.420178,0.590532,0.498134,0.099404,0.202308,0.210294,0.235391,0.070242,0.675758
5406,0.059974,0.275233,0.352261,0.644441,0.501896,0.112713,0.174025,0.216924,0.257267,0.080711,0.675968
5407,0.060150,0.247309,0.623874,0.299714,0.488182,0.122879,0.128019,0.037619,0.232433,0.076445,0.672977
5408,0.059898,0.291212,0.272404,0.555846,0.503487,0.099501,0.176906,0.684219,0.321214,0.072668,0.678513
5409,0.060340,0.237423,0.732130,0.241590,0.478757,0.119114,0.118140,0.017669,0.208330,0.078750,0.670182
5410,0.060385,0.236187,0.753212,0.276158,0.477120,0.116528,0.113931,0.017907,0.110353,0.074847,0.669490
5411,0.060264,0.236963,0.754840,0.197440,0.475537,0.213049,0.112315,0.016700,0.171612,0.070259,0.669578
5412,0.060278,0.239345,0.825210,0.096209,0.452855,0.148791,0.050649,0.013656,0.088729,0.069169,0.663800
5413,0.060150,0.247309,0.621218,0.303682,0.488566,0.114829,0.123152,0.055027,0.394115,0.073531,0.673672
5414,0.060083,0.262567,0.443712,0.447203,0.498163,0.104620,0.144798,0.101015,0.282990,0.077158,0.675049
5415,0.060227,0.238181,0.736930,0.247701,0.477287,0.107270,0.094612,0.035533,0.121451,0.072793,0.670642
5416,0.060311,0.235334,0.808153,0.140070,0.464539,0.130636,0.070164,0.007236,0.095086,0.069962,0.666328
5417,0.059919,0.286204,0.302396,0.553283,0.502371,0.101307,0.130936,0.298897,0.361974,0.077872,0.677695
5418,0.059869,0.296134,0.238201,0.586967,0.504959,0.128206,0.147863,0.383621,0.434737,0.076502,0.678721
5419,0.060183,0.244831,0.653267,0.409935,0.485986,0.103501,0.136368,0.063053,0.203077,0.070549,0.671583
5420,0.060150,0.247309,0.616688,0.483975,0.488636,0.107518,0.147973,0.210002,0.180742,0.079398,0.672105
5421,0.060299,0.240532,0.825368,0.085597,0.450650,0.152639,0.055184,0.011578,0.084036,0.065295,0.663152
5422,0.059855,0.295897,0.204068,0.523089,0.506678,0.079716,0.149328,0.225873,0.345628,0.071480,0.678379
5423,0.060417,0.236496,0.821954,0.132150,0.458483,0.167654,0.075508,0.009772,0.089762,0.069033,0.663901
5424,0.059938,0.281397,0.328046,0.507400,0.502777,0.071315,0.146972,0.298127,0.262089,0.073328,0.677179
5425,0.060474,0.234404,0.805231,0.160905,0.465121,0.137980,0.084413,0.014181,0.146032,0.073252,0.667141
5426,0.060239,0.235639,0.795497,0.197140,0.468329,0.126729,0.077163,0.012269,0.106006,0.072487,0.667356
5427,0.060311,0.235334,0.808965,0.142483,0.464736,0.128831,0.073374,0.010946,0.095419,0.071086,0.666355
5428,0.060028,0.253633,0.567716,0.468652,0.490741,0.097849,0.104512,0.063913,0.163855,0.075130,0.672876
5429,0.059960,0.254310,0.585063,0.433659,0.490382,0.098632,0.145927,0.064200,0.191170,0.072476,0.673570
5430,0.059902,0.249490,0.640264,0.352972,0.485678,0.104887,0.124140,0.052639,0.212727,0.073913,0.671567
5431,0.060345,0.235246,0.777389,0.216142,0.470492,0.125691,0.100021,0.016067,0.210497,0.074411,0.668386
5432,0.059997,0.267012,0.435063,0.506975,0.497697,0.098962,0.161925,0.123076,0.292681,0.075381,0.675543
5433,0.059828,0.307318,0.186257,0.598076,0.507166,0.087787,0.142459,0.559182,0.263943,0.071407,0.678479
5434,0.060114,0.255730,0.530044,0.481270,0.494159,0.100731,0.151053,0.137971,0.233472,0.082944,0.675412
5435,0.060183,0.244831,0.649932,0.327106,0.487145,0.105950,0.119008,0.112547,0.220005,0.074987,0.671808
5436,0.060383,0.235900,0.816537,0.123614,0.460286,0.130835,0.060762,0.013079,0.110637,0.068281,0.665325
5437,0.060560,0.234944,0.814602,0.143432,0.461584,0.142837,0.086051,0.010581,0.151288,0.073491,0.666069
5438,0.059821,0.301330,0.203439,0.602983,0.506959,0.091834,0.147425,0.367515,0.375972,0.071972,0.679718
5439,0.060299,0.240532,0.825368,0.088673,0.450913,0.147727,0.051894,0.009413,0.082578,0.065721,0.663106
5440,0.060114,0.255730,0.534936,0.547424,0.494274,0.102698,0.210269,0.176829,0.189466,0.076157,0.674399
5441,0.060056,0.237091,0.786240,0.195897,0.469022,0.119540,0.074180,0.016241,0.127915,0.072956,0.667643
5442,0.059948,0.280257,0.324556,0.461682,0.502770,0.102886,0.159853,0.123740,0.396280,0.072580,0.677122
5443,0.060041,0.259731,0.439446,0.443529,0.494777,0.104495,0.145700,0.050425,0.264766,0.077104,0.675020
5444,0.060348,0.239982,0.684615,0.294409,0.484106,0.107030,0.106763,0.026543,0.252538,0.081186,0.670625
5445,0.059948,0.281032,0.327718,0.476844,0.503069,0.078583,0.151154,0.294084,0.296488,0.072964,0.677553
5446,0.060158,0.241350,0.704050,0.318369,0.481161,0.106910,0.111840,0.051337,0.119755,0.075589,0.671383
5447,0.060171,0.236529,0.815185,0.137761,0.461509,0.138961,0.064494,0.012032,0.100185,0.070631,0.666680
5448,0.059827,0.344541,0.087422,0.582729,0.513812,0.084299,0.140733,0.709631,0.308492,0.072119,0.681577
5449,0.059706,0.319221,0.150360,0.535788,0.509753,0.086172,0.148842,0.351535,0.403354,0.077860,0.679887
5450,0.060339,0.245760,0.591461,0.455043,0.490677,0.089398,0.169499,0.053347,0.192929,0.073647,0.672973
5451,0.060254,0.238344,0.821163,0.105681,0.455711,0.139197,0.063751,0.009478,0.087482,0.067182,0.664101
5452,0.060278,0.239345,0.825284,0.099121,0.452792,0.159520,0.062783,0.012890,0.088030,0.068759,0.663630
5453,0.056811,0.457213,0.031546,0.484570,0.504600,0.125413,0.083785,0.825148,0.251392,0.062573,0.688249
5454,0.060227,0.238181,0.741542,0.419453,0.478297,0.122842,0.102972,0.023863,0.143200,0.077169,0.669133
5455,0.059921,0.268486,0.444297,0.424552,0.495867,0.102698,0.147673,0.141887,0.228224,0.075096,0.675950
5456,0.060073,0.247968,0.631821,0.337021,0.487929,0.116652,0.101878,0.037807,0.230717,0.073580,0.672494
5457,0.059902,0.249490,0.639589,0.335326,0.485540,0.104066,0.119358,0.031620,0.183971,0.072116,0.670869
5458,0.060192,0.325168,0.132641,0.576752,0.511435,0.100424,0.152282,0.643847,0.387810,0.067687,0.681503
5459,0.060275,0.235375,0.789959,0.166833,0.466433,0.121222,0.068179,0.013945,0.125490,0.069144,0.666831
5460,0.059776,0.313544,0.174029,0.614109,0.508226,0.075067,0.143298,0.459837,0.262225,0.071580,0.680497
5461,0.059952,0.278655,0.311653,0.543738,0.503446,0.116322,0.213158,0.387047,0.242826,0.069864,0.677766
5462,0.059956,0.351976,0.089028,0.573553,0.512657,0.105401,0.138117,0.659639,0.310939,0.073643,0.682244
5463,0.059982,0.239921,0.746363,0.252746,0.474893,0.112502,0.091923,0.033288,0.192174,0.077674,0.669171
5464,0.060026,0.266630,0.404422,0.536468,0.498612,0.099672,0.180290,0.209050,0.357685,0.074608,0.675528
5465,0.060347,0.235511,0.813683,0.131814,0.462355,0.163651,0.070281,0.010258,0.115400,0.076540,0.665995
5466,0.060299,0.240532,0.823695,0.091746,0.450968,0.186903,0.052210,0.011484,0.104189,0.067458,0.663059
5467,0.060182,0.249473,0.576484,0.431544,0.491879,0.102122,0.131479,0.066603,0.235398,0.076394,0.673594
5468,0.060091,0.251439,0.554332,0.437692,0.491509,0.105085,0.152496,0.056879,0.190809,0.075650,0.673622
5469,0.060532,0.240822,0.822280,0.094217,0.449903,0.165734,0.058166,0.015371,0.089665,0.070212,0.663892
5470,0.059747,0.313392,0.170527,0.639461,0.509336,0.070861,0.193951,0.524643,0.361561,0.074017,0.678889
5471,0.060000,0.270785,0.393232,0.415713,0.499070,0.087862,0.136476,0.163718,0.214514,0.073228,0.676622
5472,0.060138,0.237815,0.759698,0.199898,0.475137,0.144002,0.100789,0.023838,0.144935,0.075705,0.669501
5473,0.056340,0.469922,0.034885,0.368175,0.494408,0.150308,0.080874,0.606907,0.233368,0.061613,0.691150
5474,0.057305,0.450748,0.030567,0.479885,0.505565,0.154868,0.085317,0.876219,0.277685,0.062527,0.687771
5475,0.060041,0.259731,0.506239,0.452678,0.494829,0.098974,0.166918,0.105769,0.180747,0.073268,0.674240
5476,0.060304,0.235986,0.764923,0.214126,0.474123,0.124255,0.102426,0.016136,0.170882,0.071105,0.669334
5477,0.060347,0.235511,0.808785,0.144026,0.462229,0.125298,0.073626,0.010258,0.082084,0.070943,0.665833
5478,0.060191,0.239642,0.715154,0.273883,0.479902,0.099387,0.103945,0.016882,0.142230,0.074606,0.670047
5479,0.060113,0.236366,0.802336,0.168529,0.465042,0.175876,0.065359,0.017705,0.095710,0.068280,0.667019
5480,0.059809,0.307108,0.194676,0.498972,0.508025,0.093934,0.165704,0.497077,0.305912,0.068926,0.680473
5481,0.059977,0.270855,0.368483,0.501100,0.498843,0.085141,0.171474,0.163997,0.375851,0.072639,0.676698
5482,0.060041,0.259731,0.503052,0.373390,0.494961,0.109352,0.107204,0.076525,0.298442,0.073138,0.675593
5483,0.060254,0.238344,0.826004,0.103633,0.455754,0.151146,0.051135,0.009119,0.081843,0.064073,0.664140
5484,0.059961,0.241343,0.732042,0.262139,0.477297,0.120749,0.081376,0.048697,0.145969,0.078199,0.669900
5485,0.060073,0.247968,0.632258,0.328541,0.487194,0.103466,0.115170,0.087337,0.288134,0.077298,0.672272
5486,0.060311,0.235334,0.807757,0.150679,0.464351,0.145830,0.061006,0.012319,0.107285,0.070465,0.666328
5487,0.060185,0.331936,0.124444,0.571921,0.510338,0.076084,0.141486,0.764454,0.351856,0.071885,0.680318
5488,0.059748,0.357083,0.078281,0.650666,0.513945,0.086335,0.128456,0.818020,0.293932,0.068261,0.683649
5489,0.054121,0.354157,0.122036,0.033107,0.449851,0.149064,0.079854,0.018247,0.228394,0.063219,0.688738
5490,0.059878,0.296720,0.241824,0.585634,0.503533,0.148536,0.169805,0.204507,0.291775,0.075211,0.678591
5491,0.060256,0.240629,0.693076,0.337290,0.483433,0.120061,0.111332,0.021959,0.246689,0.075409,0.670774
5492,0.060200,0.237643,0.818996,0.115264,0.459698,0.144294,0.053598,0.016994,0.104394,0.066335,0.665105
5493,0.060256,0.240629,0.688931,0.236339,0.482909,0.112463,0.157269,0.083199,0.174794,0.081412,0.671429
5494,0.059875,0.265233,0.486395,0.464146,0.493351,0.096284,0.140364,0.213258,0.276115,0.073880,0.673776
5495,0.060256,0.240629,0.686010,0.267171,0.482934,0.096913,0.102527,0.023475,0.179932,0.075751,0.670849
5496,0.060114,0.255730,0.526504,0.500207,0.493871,0.078842,0.161368,0.227323,0.218440,0.079130,0.673812
5497,0.059821,0.301330,0.206196,0.563300,0.507560,0.096050,0.152835,0.349252,0.340809,0.074429,0.679601
5498,0.060170,0.236855,0.769835,0.201266,0.472058,0.118611,0.092864,0.017856,0.126533,0.073290,0.668301
5499,0.059769,0.319488,0.142630,0.512857,0.509101,0.114301,0.132782,0.708734,0.341407,0.076743,0.680302
5500,0.060049,0.250675,0.600480,0.400659,0.489206,0.090969,0.138689,0.038715,0.251948,0.075069,0.674134
5501,0.060299,0.240532,0.824374,0.098789,0.450895,0.138026,0.070555,0.010209,0.090935,0.065773,0.663106
5502,0.060150,0.247309,0.624059,0.337714,0.488606,0.125272,0.142614,0.042527,0.173781,0.073188,0.672507
5503,0.060432,0.235193,0.763527,0.349308,0.475173,0.172956,0.151403,0.025768,0.124140,0.075080,0.668747
5504,0.060256,0.239988,0.694974,0.366914,0.481590,0.111701,0.165582,0.104522,0.183820,0.074172,0.672142
5505,0.059877,0.261598,0.526924,0.357983,0.492160,0.088177,0.127982,0.102862,0.247789,0.070146,0.673692
5506,0.059886,0.356987,0.078925,0.569300,0.512803,0.101493,0.131776,0.781734,0.314883,0.068914,0.683896
5507,0.059819,0.357038,0.077829,0.622211,0.513752,0.090859,0.126004,0.767032,0.381938,0.071862,0.682508
5508,0.059886,0.255052,0.582803,0.361897,0.489019,0.102970,0.113538,0.094957,0.220149,0.072480,0.672686
5509,0.054989,0.453762,0.062530,0.127456,0.475958,0.199136,0.079877,0.212821,0.226921,0.062561,0.693028
5510,0.060065,0.256252,0.531614,0.420618,0.493800,0.118793,0.115621,0.083504,0.247745,0.073000,0.674169
5511,0.060028,0.252932,0.574506,0.445112,0.491637,0.092144,0.137532,0.080153,0.188859,0.070856,0.672941
5512,0.059962,0.267924,0.438995,0.449353,0.497469,0.105435,0.163080,0.142637,0.240634,0.080477,0.673597
5513,0.060256,0.240629,0.695841,0.400459,0.482359,0.111933,0.164228,0.061990,0.164126,0.073445,0.669474
5514,0.060385,0.236187,0.744301,0.202018,0.476336,0.124270,0.101385,0.010295,0.176435,0.074887,0.670022
5515,0.059896,0.290907,0.270856,0.565235,0.504220,0.125922,0.153355,0.258313,0.280470,0.074295,0.678791
5516,0.060170,0.236855,0.764692,0.173847,0.471930,0.137543,0.085984,0.024370,0.180370,0.072059,0.669267
5517,0.059977,0.271615,0.401812,0.509348,0.498714,0.086274,0.174355,0.074015,0.230703,0.077540,0.674491
5518,0.060065,0.256252,0.524632,0.449024,0.492933,0.079713,0.161845,0.112397,0.262163,0.079530,0.673848
5519,0.057432,0.452873,0.030353,0.485210,0.504212,0.120244,0.084985,0.771767,0.262376,0.063122,0.689230
5520,0.060233,0.325261,0.138101,0.593148,0.509630,0.087780,0.157770,0.524602,0.297163,0.070078,0.681010
5521,0.060345,0.235246,0.779407,0.218490,0.470813,0.144236,0.105060,0.023287,0.095597,0.072135,0.668840
5522,0.060079,0.240456,0.727253,0.283465,0.478512,0.149303,0.089836,0.038197,0.159601,0.073156,0.669718
5523,0.060107,0.239014,0.743042,0.258674,0.476696,0.133240,0.127479,0.035471,0.147961,0.076270,0.669206
5524,0.060041,0.259731,0.473843,0.457772,0.494734,0.103145,0.174941,0.151791,0.220139,0.074164,0.674060
5525,0.060388,0.234738,0.787457,0.242996,0.468600,0.136423,0.098820,0.011009,0.102189,0.068538,0.669840
5526,0.060150,0.247309,0.622058,0.418942,0.488618,0.104319,0.133233,0.075733,0.290943,0.072728,0.672642
5527,0.060417,0.235968,0.820429,0.110886,0.458316,0.201193,0.082274,0.009772,0.100932,0.067645,0.664826
5528,0.060347,0.235511,0.808289,0.126693,0.462826,0.154327,0.061255,0.011793,0.085000,0.067349,0.665263
5529,0.060275,0.235375,0.797250,0.163629,0.466296,0.170041,0.082420,0.009537,0.143849,0.078987,0.666414
5530,0.060185,0.331936,0.118460,0.578914,0.510158,0.081407,0.149029,0.533916,0.394655,0.068408,0.680460
5531,0.060113,0.236366,0.804267,0.154806,0.465242,0.125146,0.068234,0.017258,0.127088,0.067483,0.666625
5532,0.060026,0.266969,0.425580,0.463966,0.498485,0.124713,0.175490,0.350555,0.224726,0.075736,0.675857
5533,0.060004,0.357957,0.081700,0.585394,0.512335,0.086116,0.125277,0.756125,0.312323,0.073357,0.683932
5534,0.059977,0.271205,0.401774,0.518320,0.498499,0.096739,0.158634,0.147129,0.289554,0.072651,0.675996
5535,0.060065,0.256252,0.528435,0.493988,0.493301,0.103811,0.144280,0.048980,0.264354,0.071505,0.673413
5536,0.060065,0.256252,0.538176,0.483864,0.492784,0.097070,0.178290,0.088327,0.194665,0.075501,0.674255
5537,0.060150,0.247309,0.620810,0.425015,0.487942,0.132555,0.158131,0.106901,0.217949,0.073952,0.672625
5538,0.060239,0.235639,0.792448,0.147378,0.468106,0.132339,0.097799,0.018845,0.103988,0.068345,0.667490
5539,0.060099,0.245511,0.656748,0.431504,0.485137,0.112660,0.207485,0.085736,0.179917,0.074482,0.672733
5540,0.059923,0.285869,0.291492,0.527127,0.502679,0.104355,0.172350,0.469689,0.290930,0.074106,0.678249
5541,0.060191,0.239642,0.715222,0.297934,0.479366,0.108880,0.107055,0.020600,0.128688,0.074305,0.669892
5542,0.060345,0.235246,0.779091,0.279291,0.471165,0.163921,0.105726,0.010883,0.135157,0.079000,0.668198
5543,0.060113,0.350761,0.092249,0.554122,0.510801,0.095832,0.133043,0.718093,0.371708,0.071730,0.682583
5544,0.060347,0.235511,0.807213,0.140175,0.462505,0.137722,0.071040,0.005924,0.101186,0.075451,0.665826
5545,0.059997,0.267418,0.429677,0.444076,0.497751,0.076476,0.129109,0.069028,0.204570,0.073869,0.674874
5546,0.060147,0.251776,0.559184,0.423349,0.492192,0.088919,0.189568,0.073385,0.251085,0.081575,0.674484
5547,0.060340,0.237423,0.733652,0.343356,0.478757,0.133482,0.157089,0.038464,0.149000,0.072625,0.668207
5548,0.059974,0.251378,0.604289,0.377171,0.488138,0.095644,0.132085,0.057004,0.214488,0.072738,0.671237
5549,0.059948,0.355651,0.074495,0.574547,0.512790,0.105033,0.134003,0.735737,0.274012,0.066623,0.682043
5550,0.060227,0.238181,0.728947,0.311759,0.478112,0.097654,0.103132,0.035693,0.112147,0.068841,0.669970
5551,0.060054,0.262980,0.457486,0.424199,0.497837,0.092830,0.134703,0.098867,0.243700,0.071753,0.676019
5552,0.060054,0.261337,0.412470,0.520325,0.498326,0.100515,0.184170,0.089093,0.200181,0.074441,0.676214
5553,0.060170,0.236855,0.766301,0.172923,0.471661,0.133827,0.091833,0.012035,0.232721,0.072179,0.669248
5554,0.059821,0.301330,0.212626,0.606980,0.507553,0.094735,0.154079,0.317814,0.302005,0.073873,0.679496
5555,0.060303,0.241977,0.666489,0.426164,0.484805,0.126733,0.149369,0.114297,0.230591,0.079691,0.670739
5556,0.060304,0.235986,0.766296,0.275685,0.472622,0.121663,0.155541,0.016099,0.191785,0.073371,0.668357
5557,0.059962,0.267924,0.433320,0.509732,0.497439,0.105294,0.178818,0.180813,0.518007,0.079834,0.677041
5558,0.060119,0.250039,0.585057,0.322608,0.489421,0.102928,0.140931,0.053369,0.279933,0.071199,0.673306
5559,0.060311,0.235334,0.807058,0.149512,0.464553,0.124760,0.076814,0.017588,0.096622,0.070890,0.666328
5560,0.059948,0.257490,0.535287,0.377470,0.491995,0.096091,0.113025,0.059221,0.184370,0.073222,0.673689
5561,0.060041,0.260282,0.501531,0.343583,0.494554,0.137634,0.188768,0.164571,0.414163,0.072894,0.674188
5562,0.060147,0.252476,0.563844,0.348779,0.493129,0.117236,0.161562,0.065049,0.277868,0.081586,0.674182
5563,0.060171,0.236529,0.816741,0.176806,0.461217,0.130230,0.074948,0.010947,0.103709,0.073951,0.665606
5564,0.056786,0.460032,0.030007,0.463776,0.503601,0.102227,0.083294,0.758505,0.264049,0.061685,0.689218
5565,0.060299,0.240532,0.827155,0.092840,0.450837,0.138430,0.062159,0.013044,0.080720,0.067772,0.663486
5566,0.060299,0.240532,0.825764,0.094493,0.450941,0.157992,0.052893,0.013828,0.082517,0.064788,0.663604
5567,0.059878,0.296720,0.246499,0.483743,0.503647,0.088507,0.151739,0.229569,0.477084,0.075574,0.678135
5568,0.060018,0.263454,0.473462,0.521447,0.497641,0.107441,0.144317,0.090915,0.234188,0.079635,0.674604
5569,0.060000,0.271193,0.393214,0.514570,0.501317,0.097609,0.181424,0.147137,0.264272,0.073204,0.675923
5570,0.060299,0.240532,0.823666,0.074830,0.451052,0.163066,0.051296,0.015831,0.070726,0.066123,0.663119
5571,0.060138,0.237815,0.755440,0.215536,0.473557,0.110833,0.085081,0.016706,0.164098,0.071192,0.668853
5572,0.060114,0.255730,0.526510,0.478969,0.494648,0.075635,0.135767,0.364052,0.255727,0.070885,0.673974
5573,0.059938,0.281397,0.337790,0.449083,0.502146,0.081122,0.148052,0.260633,0.223349,0.072528,0.676122
5574,0.060227,0.238181,0.736274,0.331893,0.477697,0.127025,0.101360,0.012390,0.140783,0.070922,0.672019
5575,0.059927,0.244922,0.692063,0.327860,0.481348,0.114305,0.125686,0.069167,0.176784,0.075064,0.670948
5576,0.059920,0.285579,0.290745,0.611189,0.504184,0.085585,0.193130,0.501506,0.283796,0.072689,0.678005
5577,0.059785,0.306508,0.190981,0.595550,0.507516,0.091230,0.169774,0.513178,0.304778,0.075494,0.679073
5578,0.060147,0.252476,0.560319,0.465094,0.492744,0.095040,0.144240,0.093716,0.251302,0.075089,0.675338
5579,0.060227,0.238181,0.736126,0.306375,0.477938,0.131745,0.145491,0.026746,0.135117,0.073669,0.669545
5580,0.060385,0.236187,0.746111,0.292740,0.476773,0.103058,0.182169,0.023340,0.138035,0.075885,0.669656
5581,0.059958,0.276041,0.358583,0.492830,0.501337,0.086224,0.150114,0.354534,0.338099,0.079491,0.676750
5582,0.060073,0.248869,0.628711,0.312652,0.487639,0.096507,0.118310,0.063121,0.157921,0.070121,0.672235
5583,0.060183,0.244831,0.653079,0.345209,0.486003,0.098478,0.143060,0.053546,0.204925,0.075050,0.672805
5584,0.060049,0.250675,0.592527,0.429244,0.489137,0.116763,0.158534,0.047685,0.194785,0.075638,0.672602
5585,0.060107,0.239014,0.743359,0.301955,0.476990,0.129096,0.092607,0.019172,0.147794,0.069388,0.670868
5586,0.060278,0.239345,0.827718,0.100139,0.452676,0.147089,0.059360,0.009518,0.088718,0.069959,0.663602
